IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,Adults,Children,Country,IsRepeatedGuest,ReservedRoomType,CustomerType,ADR,ticker,hotel,book_id,ArrivalDate
0,17,2017,Jan,3,16,2,0,AUT,0,A               ,Transient,92.31,49,City,CTransient2017January16-49,1/16/2017
0,58,2017,Jan,3,20,2,0,FRA,0,A               ,Transient,93.6,36,City,CTransient2017January20-36,1/20/2017
0,10,2017,Jan,3,19,2,0,FRA,0,D               ,Transient,99.45,51,City,CTransient2017January19-51,1/19/2017
0,3,2017,Jan,4,23,1,0,GBR,0,A               ,Transient,98,111,City,CTransient2017January23-111,1/23/2017
0,38,2017,Jan,4,23,1,0,ITA,0,D               ,Transient,90,115,City,CTransient2017January23-115,1/23/2017
0,22,2017,Jan,3,19,1,0,EST,0,A               ,Transient,58.24,61,City,CTransient2017January19-61,1/19/2017
0,0,2017,Feb,7,15,1,0,PRT,1,A               ,Transient,108,18,City,CTransient2017February15-18,2/15/2017
0,20,2017,Jan,4,23,2,0,FRA,0,A               ,Transient,60.63,124,City,CTransient2017January23-124,1/23/2017
0,20,2017,Jan,4,23,2,0,DEU,0,A               ,Transient,67.58,129,City,CTransient2017January23-129,1/23/2017
0,1,2017,Jan,3,20,2,0,CHE,0,A               ,Transient,74.8,56,City,CTransient2017January20-56,1/20/2017
0,0,2017,Jan,4,28,2,0,PRT,0,A               ,Transient,79.2,29,City,CTransient2017January28-29,1/28/2017
0,6,2017,Jan,5,31,1,0,ESP,0,A               ,Transient,75,22,City,CTransient2017January31-22,1/31/2017
0,1,2017,Jun,26,28,1,0,PRT,1,A               ,Transient,95,95,City,CTransient2017June28-95,6/28/2017
0,3,2017,Feb,5,2,1,0,AGO,0,A               ,Transient,78,46,City,CTransient2017February2-46,2/2/2017
0,32,2017,Jan,5,30,3,0,BRA,0,E               ,Transient,115.6,46,City,CTransient2017January30-46,1/30/2017
0,14,2017,Feb,5,2,1,0,PRT,0,A               ,Transient-Party,80,2,City,CTransient-Party2017February2-2,2/2/2017
0,14,2017,Feb,5,3,1,0,ESP,0,A               ,Transient,88,43,City,CTransient2017February3-43,2/3/2017
0,81,2017,Feb,5,3,2,0,GBR,0,A               ,Transient,79.2,46,City,CTransient2017February3-46,2/3/2017
0,42,2017,Feb,5,2,2,0,FRA,0,A               ,Transient,90.1,80,City,CTransient2017February2-80,2/2/2017
0,24,2017,Feb,5,2,2,0,ITA,0,A               ,Transient,115.6,88,City,CTransient2017February2-88,2/2/2017
0,12,2017,Feb,6,6,2,0,FRA,0,A               ,Transient,75,22,City,CTransient2017February6-22,2/6/2017
0,6,2017,Feb,5,4,2,0,FRA,0,D               ,Transient,100.3,62,City,CTransient2017February4-62,2/4/2017
0,25,2017,Feb,6,5,2,0,FRA,0,A               ,Transient,59.5,39,City,CTransient2017February5-39,2/5/2017
0,0,2017,Feb,6,9,1,0,PRT,0,A               ,Transient,93,55,City,CTransient2017February9-55,2/9/2017
0,17,2017,Feb,6,6,2,0,FRA,0,A               ,Transient,105,34,City,CTransient2017February6-34,2/6/2017
0,63,2017,Feb,6,5,2,0,FRA,0,A               ,Transient,88.4,48,City,CTransient2017February5-48,2/5/2017
0,17,2017,Feb,6,10,1,0,DEU,0,A               ,Transient,57.06,49,City,CTransient2017February10-49,2/10/2017
0,105,2017,Feb,6,10,2,0,FRA,0,A               ,Transient,93.6,58,City,CTransient2017February10-58,2/10/2017
0,1,2017,Feb,6,11,2,0,FRA,0,D               ,Transient,94.36,34,City,CTransient2017February11-34,2/11/2017
0,0,2017,Feb,7,13,1,0,ESP,0,A               ,Transient,95,38,City,CTransient2017February13-38,2/13/2017
0,4,2017,Feb,7,13,1,0,FRA,0,A               ,Transient,75,44,City,CTransient2017February13-44,2/13/2017
0,0,2017,Feb,7,14,1,0,PRT,0,A               ,Transient,109,50,City,CTransient2017February14-50,2/14/2017
0,14,2017,Feb,7,15,1,0,PRT,0,A               ,Transient,98,23,City,CTransient2017February15-23,2/15/2017
0,26,2017,Feb,6,11,2,0,FRA,0,A               ,Transient,74.8,57,City,CTransient2017February11-57,2/11/2017
0,0,2017,Feb,7,16,2,0,PRT,0,A               ,Transient,108,47,City,CTransient2017February16-47,2/16/2017
0,71,2017,Feb,6,11,2,0,DEU,0,D               ,Transient,96.9,60,City,CTransient2017February11-60,2/11/2017
0,70,2017,Feb,7,15,2,0,ESP,0,A               ,Transient-Party,78,27,City,CTransient-Party2017February15-27,2/15/2017
0,114,2017,Feb,7,15,2,0,ESP,0,A               ,Transient-Party,78,42,City,CTransient-Party2017February15-42,2/15/2017
0,2,2017,Feb,7,16,2,1,ESP,0,D               ,Transient,198,50,City,CTransient2017February16-50,2/16/2017
0,42,2017,Feb,7,17,2,0,BEL,0,D               ,Transient,105.33,81,City,CTransient2017February17-81,2/17/2017
0,10,2017,Feb,7,17,2,0,ESP,0,A               ,Transient,92,92,City,CTransient2017February17-92,2/17/2017
0,12,2017,Feb,8,19,2,1,GBR,0,A               ,Transient,85,25,City,CTransient2017February19-25,2/19/2017
0,45,2017,Feb,7,17,2,0,DEU,0,A               ,Transient,72,99,City,CTransient2017February17-99,2/17/2017
0,75,2017,Feb,8,20,2,0,GBR,0,A               ,Transient,79.2,66,City,CTransient2017February20-66,2/20/2017
0,4,2017,Feb,8,19,1,1,IRL,0,A               ,Transient,88,42,City,CTransient2017February19-42,2/19/2017
0,1,2017,Feb,8,21,1,0,ESP,0,D               ,Transient,149,24,City,CTransient2017February21-24,2/21/2017
0,28,2017,Feb,8,22,1,0,GHA,0,A               ,Transient,73,14,City,CTransient2017February22-14,2/22/2017
0,52,2017,Feb,7,17,2,0,RUS,0,A               ,Transient,79.2,108,City,CTransient2017February17-108,2/17/2017
0,33,2017,Feb,8,20,1,0,IRL,0,D               ,Transient,64.68,81,City,CTransient2017February20-81,2/20/2017
0,145,2017,Feb,8,20,2,1,IRL,0,A               ,Transient,103.7,87,City,CTransient2017February20-87,2/20/2017
0,48,2017,Feb,8,22,1,0,ESP,0,A               ,Transient-Party,65,6,City,CTransient-Party2017February22-6,2/22/2017
0,48,2017,Feb,8,22,1,0,ESP,0,A               ,Transient-Party,65,24,City,CTransient-Party2017February22-24,2/22/2017
0,30,2017,Feb,8,21,2,0,FRA,0,A               ,Transient,92.94,46,City,CTransient2017February21-46,2/21/2017
0,53,2017,Feb,8,19,2,0,FRA,0,A               ,Transient,89.54,87,City,CTransient2017February19-87,2/19/2017
0,134,2017,Feb,8,25,1,0,PRT,0,A               ,Transient-Party,75,65,City,CTransient-Party2017February25-65,2/25/2017
0,11,2017,Feb,8,24,2,0,FRA,0,D               ,Transient,118,58,City,CTransient2017February24-58,2/24/2017
0,134,2017,Feb,8,25,2,0,PRT,0,A               ,Transient-Party,84,122,City,CTransient-Party2017February25-122,2/25/2017
0,17,2017,Feb,8,19,2,0,CZE,0,D               ,Transient,76.5,89,City,CTransient2017February19-89,2/19/2017
0,247,2017,Feb,8,24,2,0,DEU,0,A               ,Transient,85,82,City,CTransient2017February24-82,2/24/2017
0,43,2017,Feb,9,26,2,0,BEL,0,A               ,Transient,108,43,City,CTransient2017February26-43,2/26/2017
0,127,2017,Feb,9,26,3,0,NLD,0,D               ,Transient,138.6,59,City,CTransient2017February26-59,2/26/2017
0,0,2017,Feb,9,28,2,0,PRT,0,A               ,Transient,98,18,City,CTransient2017February28-18,2/28/2017
0,49,2017,Mar,11,14,1,0,PRT,0,A               ,Transient,0,29,City,CTransient2017March14-29,3/14/2017
0,12,2017,Mar,11,12,1,0,GBR,0,D               ,Transient,99.45,29,City,CTransient2017March12-29,3/12/2017
0,202,2017,Feb,9,27,2,0,NLD,0,B               ,Transient,76.16,75,City,CTransient2017February27-75,2/27/2017
0,23,2017,Mar,9,3,1,0,NLD,0,A               ,Transient,98,43,City,CTransient2017March3-43,3/3/2017
0,1,2017,Mar,9,4,2,0,PRT,0,A               ,Transient,117,23,City,CTransient2017March4-23,3/4/2017
0,192,2017,Mar,9,2,1,0,GBR,0,A               ,Transient,86.4,186,City,CTransient2017March2-186,3/2/2017
0,65,2017,Mar,9,2,2,0,GBR,0,A               ,Transient,72,187,City,CTransient2017March2-187,3/2/2017
0,45,2017,Mar,9,3,2,0,FRA,0,A               ,Transient,75,60,City,CTransient2017March3-60,3/3/2017
0,22,2017,Mar,9,3,2,0,ESP,0,A               ,Transient,80,89,City,CTransient2017March3-89,3/3/2017
0,10,2017,Mar,10,5,1,0,IRL,0,A               ,Transient,98,39,City,CTransient2017March5-39,3/5/2017
0,22,2017,Mar,9,4,2,2,USA,0,G               ,Transient,223,47,City,CTransient2017March4-47,3/4/2017
0,174,2017,Mar,10,5,2,0,FRA,0,A               ,Transient-Party,90,7,City,CTransient-Party2017March5-7,3/5/2017
0,11,2017,Mar,10,7,1,0,ESP,0,A               ,Transient-Party,130,2,City,CTransient-Party2017March7-2,3/7/2017
0,37,2017,Mar,10,6,2,0,GBR,0,A               ,Transient,70.69,54,City,CTransient2017March6-54,3/6/2017
0,0,2017,Mar,10,10,2,1,BRA,1,A               ,Transient,104.72,33,City,CTransient2017March10-33,3/10/2017
0,0,2017,Mar,10,7,2,0,RUS,0,A               ,Transient,90,53,City,CTransient2017March7-53,3/7/2017
0,33,2017,Mar,10,6,2,0,FRA,0,D               ,Transient,100.3,74,City,CTransient2017March6-74,3/6/2017
0,85,2017,Mar,10,8,2,0,IRL,0,A               ,Transient,79.2,44,City,CTransient2017March8-44,3/8/2017
0,88,2017,Mar,10,8,2,0,GBR,0,D               ,Transient,106.2,46,City,CTransient2017March8-46,3/8/2017
0,32,2017,Mar,10,5,2,0,IRL,0,D               ,Transient,100.3,82,City,CTransient2017March5-82,3/5/2017
0,88,2017,Mar,10,9,2,0,PRT,0,A               ,Transient,79.2,82,City,CTransient2017March9-82,3/9/2017
0,77,2017,Mar,10,7,2,0,BRA,0,A               ,Transient,68,70,City,CTransient2017March7-70,3/7/2017
0,115,2017,Mar,10,10,2,0,FRA,0,A               ,Transient-Party,0,20,City,CTransient-Party2017March10-20,3/10/2017
0,66,2017,Mar,10,10,2,0,FRA,0,A               ,Transient-Party,80,23,City,CTransient-Party2017March10-23,3/10/2017
0,57,2017,Mar,10,10,1,0,FRA,0,A               ,Transient-Party,70,28,City,CTransient-Party2017March10-28,3/10/2017
0,66,2017,Mar,10,10,2,0,FRA,0,A               ,Transient-Party,80,41,City,CTransient-Party2017March10-41,3/10/2017
0,0,2017,Mar,11,12,1,0,CHN,0,A               ,Transient,75,39,City,CTransient2017March12-39,3/12/2017
0,21,2017,Mar,11,14,1,0,PRT,0,A               ,Transient-Party,251,13,City,CTransient-Party2017March14-13,3/14/2017
0,27,2017,Mar,11,12,2,0,GBR,0,A               ,Transient,79.2,51,City,CTransient2017March12-51,3/12/2017
0,20,2017,Mar,11,13,1,0,FRA,0,A               ,Transient-Party,153.67,20,City,CTransient-Party2017March13-20,3/13/2017
0,34,2017,Mar,11,12,2,0,CHN,0,A               ,Transient,72.33,56,City,CTransient2017March12-56,3/12/2017
0,69,2017,Mar,11,15,2,0,NLD,0,A               ,Transient,97.2,141,City,CTransient2017March15-141,3/15/2017
0,55,2017,Mar,10,11,2,0,FRA,0,D               ,Transient,102,81,City,CTransient2017March11-81,3/11/2017
0,56,2017,Mar,11,16,2,0,ITA,0,A               ,Transient,97.2,84,City,CTransient2017March16-84,3/16/2017
0,109,2017,Mar,11,14,2,0,GBR,0,A               ,Transient,68,75,City,CTransient2017March14-75,3/14/2017
0,58,2017,Mar,11,17,2,0,DEU,0,D               ,Transient,81.77,86,City,CTransient2017March17-86,3/17/2017
0,122,2017,Mar,11,17,2,0,DEU,0,A               ,Transient,88.4,116,City,CTransient2017March17-116,3/17/2017
0,151,2017,Mar,12,20,2,0,PRT,0,A               ,Transient-Party,95,7,City,CTransient-Party2017March20-7,3/20/2017
0,151,2017,Mar,12,20,2,0,PRT,0,A               ,Transient-Party,95,14,City,CTransient-Party2017March20-14,3/20/2017
0,151,2017,Mar,12,20,2,0,PRT,0,A               ,Transient-Party,95,34,City,CTransient-Party2017March20-34,3/20/2017
0,28,2017,Mar,12,19,2,0,ITA,0,A               ,Transient,91.8,46,City,CTransient2017March19-46,3/19/2017
0,1,2017,Mar,12,22,2,0,ESP,0,A               ,Transient,89,33,City,CTransient2017March22-33,3/22/2017
0,27,2017,Mar,12,19,2,0,FRA,0,D               ,Transient,127.92,53,City,CTransient2017March19-53,3/19/2017
0,8,2017,Mar,12,23,1,0,ESP,0,A               ,Transient,80,65,City,CTransient2017March23-65,3/23/2017
0,116,2017,Mar,12,24,1,0,FRA,0,A               ,Transient-Party,90,18,City,CTransient-Party2017March24-18,3/24/2017
0,116,2017,Mar,12,24,2,0,FRA,0,A               ,Transient-Party,100,41,City,CTransient-Party2017March24-41,3/24/2017
0,104,2017,Mar,12,19,1,0,FRA,0,A               ,Transient-Party,65,12,City,CTransient-Party2017March19-12,3/19/2017
0,84,2017,Mar,12,24,3,0,PRT,0,D               ,Transient,138,53,City,CTransient2017March24-53,3/24/2017
0,119,2017,Mar,12,24,2,0,IRL,0,A               ,Transient,79.2,68,City,CTransient2017March24-68,3/24/2017
0,10,2017,Mar,13,27,2,0,ISR,0,A               ,Transient-Party,95,39,City,CTransient-Party2017March27-39,3/27/2017
0,84,2017,Mar,12,25,2,0,FRA,0,D               ,Transient,100.3,78,City,CTransient2017March25-78,3/25/2017
0,39,2017,Mar,13,26,1,0,SAU,0,A               ,Transient,71.38,48,City,CTransient2017March26-48,3/26/2017
0,45,2017,Mar,13,27,2,0,IRL,0,A               ,Transient,88.2,38,City,CTransient2017March27-38,3/27/2017
0,59,2017,Mar,12,24,2,0,SWE,0,D               ,Transient,100.3,79,City,CTransient2017March24-79,3/24/2017
0,156,2017,Mar,13,28,2,0,BRA,0,D               ,Transient,79,26,City,CTransient2017March28-26,3/28/2017
0,57,2017,Mar,13,27,2,0,GBR,0,D               ,Transient,80.24,55,City,CTransient2017March27-55,3/27/2017
0,238,2017,Mar,13,28,2,0,DEU,0,D               ,Transient,97.75,31,City,CTransient2017March28-31,3/28/2017
0,70,2017,Mar,13,29,2,0,GBR,0,A               ,Transient,74.29,74,City,CTransient2017March29-74,3/29/2017
0,0,2017,Mar,13,31,2,0,PRT,0,A               ,Transient,107,81,City,CTransient2017March31-81,3/31/2017
0,282,2017,Mar,13,31,2,0,FRA,0,A               ,Transient,113.9,83,City,CTransient2017March31-83,3/31/2017
0,103,2017,Mar,13,30,2,0,DEU,0,A               ,Transient,104.4,105,City,CTransient2017March30-105,3/30/2017
0,99,2017,Mar,13,31,2,0,POL,0,A               ,Transient,110.4,115,City,CTransient2017March31-115,3/31/2017
0,95,2017,Mar,13,31,2,0,POL,0,A               ,Transient,110.4,126,City,CTransient2017March31-126,3/31/2017
0,90,2017,Apr,14,4,2,0,FRA,0,A               ,Transient,0,64,City,CTransient2017April4-64,4/4/2017
0,66,2017,Mar,13,31,2,0,FIN,0,D               ,Transient,122.04,146,City,CTransient2017March31-146,3/31/2017
0,5,2017,Apr,14,4,1,0,GBR,0,A               ,Transient,115,72,City,CTransient2017April4-72,4/4/2017
0,308,2017,Apr,14,3,2,0,GBR,0,D               ,Transient,90.2,92,City,CTransient2017April3-92,4/3/2017
0,2,2017,Apr,14,4,2,0,GBR,0,A               ,Transient,150.2,79,City,CTransient2017April4-79,4/4/2017
0,61,2017,Apr,14,6,2,0,ISR,0,A               ,Transient,151.2,144,City,CTransient2017April6-144,4/6/2017
0,74,2017,Apr,14,7,3,0,GBR,0,E               ,Transient,189,61,City,CTransient2017April7-61,4/7/2017
0,92,2017,Apr,14,7,2,0,NLD,0,A               ,Transient,99,79,City,CTransient2017April7-79,4/7/2017
0,248,2017,Apr,15,9,2,0,DEU,0,A               ,Transient-Party,80,16,City,CTransient-Party2017April9-16,4/9/2017
0,178,2017,Apr,14,7,2,0,LUX,0,B               ,Transient,103.05,90,City,CTransient2017April7-90,4/7/2017
0,83,2017,Apr,15,9,2,0,FRA,0,A               ,Transient,85,104,City,CTransient2017April9-104,4/9/2017
0,10,2017,Apr,15,10,2,0,ESP,0,A               ,Transient,103.5,59,City,CTransient2017April10-59,4/10/2017
0,96,2017,Apr,15,9,2,0,LUX,0,A               ,Transient,89.1,112,City,CTransient2017April9-112,4/9/2017
0,67,2017,Apr,15,9,2,0,GBR,0,A               ,Transient,89.1,127,City,CTransient2017April9-127,4/9/2017
0,112,2017,Apr,15,9,2,2,ESP,0,F               ,Transient,198,135,City,CTransient2017April9-135,4/9/2017
0,170,2017,Apr,15,12,2,0,AUT,0,A               ,Transient,84,55,City,CTransient2017April12-55,4/12/2017
0,81,2017,Apr,15,13,2,0,IRL,0,A               ,Transient,114,117,City,CTransient2017April13-117,4/13/2017
0,98,2017,Apr,15,14,2,0,PRT,0,A               ,Transient,90.1,65,City,CTransient2017April14-65,4/14/2017
0,145,2017,Apr,15,14,2,0,FIN,0,D               ,Transient,99.85,83,City,CTransient2017April14-83,4/14/2017
0,51,2017,Apr,15,15,2,0,GBR,0,A               ,Transient,114,132,City,CTransient2017April15-132,4/15/2017
0,5,2017,Apr,16,17,1,0,PRT,0,A               ,Transient-Party,95,2,City,CTransient-Party2017April17-2,4/17/2017
0,181,2017,Apr,16,17,1,0,FRA,0,D               ,Transient,130.5,68,City,CTransient2017April17-68,4/17/2017
0,24,2017,Apr,16,17,2,0,NLD,0,A               ,Transient,114,72,City,CTransient2017April17-72,4/17/2017
0,19,2017,Apr,16,18,1,0,NLD,0,A               ,Transient,79.8,53,City,CTransient2017April18-53,4/18/2017
0,62,2017,Apr,16,18,2,0,ARG,0,D               ,Transient,135,57,City,CTransient2017April18-57,4/18/2017
0,83,2017,Apr,16,18,2,0,FRA,0,A               ,Transient,115,60,City,CTransient2017April18-60,4/18/2017
0,54,2017,Apr,15,15,2,0,IRL,0,A               ,Transient,111,147,City,CTransient2017April15-147,4/15/2017
0,213,2017,Apr,16,18,2,0,FRA,0,A               ,Transient,99,68,City,CTransient2017April18-68,4/18/2017
0,18,2017,Apr,16,18,2,0,GBR,0,D               ,Transient,126,74,City,CTransient2017April18-74,4/18/2017
0,68,2017,Apr,16,21,2,0,AUT,0,A               ,Transient,126,125,City,CTransient2017April21-125,4/21/2017
0,133,2017,Apr,16,19,2,0,ISL,0,A               ,Transient-Party,124,27,City,CTransient-Party2017April19-27,4/19/2017
0,133,2017,Apr,16,19,2,0,ISL,0,A               ,Transient-Party,124,43,City,CTransient-Party2017April19-43,4/19/2017
0,177,2017,Apr,16,21,2,0,IRL,0,A               ,Transient,99,137,City,CTransient2017April21-137,4/21/2017
0,56,2017,Apr,17,23,3,0,CHE,0,D               ,Transient,180,59,City,CTransient2017April23-59,4/23/2017
0,67,2017,Apr,16,22,2,0,FRA,0,A               ,Transient,108,111,City,CTransient2017April22-111,4/22/2017
0,82,2017,Apr,17,24,1,0,BRA,0,A               ,Transient,76.23,31,City,CTransient2017April24-31,4/24/2017
0,31,2017,Apr,16,21,1,0,DEU,0,A               ,Transient-Party,75,2,City,CTransient-Party2017April21-2,4/21/2017
0,40,2017,Apr,16,22,2,1,ITA,0,D               ,Transient,190,118,City,CTransient2017April22-118,4/22/2017
0,135,2017,Apr,17,24,2,0,IRL,0,A               ,Transient,99,45,City,CTransient2017April24-45,4/24/2017
0,41,2017,Apr,17,26,2,0,POL,0,A               ,Transient-Party,120,6,City,CTransient-Party2017April26-6,4/26/2017
0,1,2017,Apr,17,27,2,0,PRT,0,A               ,Transient,160,82,City,CTransient2017April27-82,4/27/2017
0,43,2017,Apr,17,27,2,0,PRT,0,A               ,Transient,98,94,City,CTransient2017April27-94,4/27/2017
0,105,2017,Apr,17,26,1,0,DEU,0,A               ,Transient,103.5,214,City,CTransient2017April26-214,4/26/2017
0,113,2017,Apr,16,22,2,0,DEU,0,A               ,Transient,98.9,127,City,CTransient2017April22-127,4/22/2017
0,0,2017,Apr,17,27,2,0,PRT,0,A               ,Transient,12,113,City,CTransient2017April27-113,4/27/2017
0,22,2017,Apr,18,30,2,0,ISR,0,A               ,Transient,115,30,City,CTransient2017April30-30,4/30/2017
0,106,2017,Apr,17,26,1,0,NOR,0,A               ,Transient,100.8,225,City,CTransient2017April26-225,4/26/2017
0,249,2017,Apr,17,29,2,0,GBR,0,A               ,Transient,99,139,City,CTransient2017April29-139,4/29/2017
0,225,2017,Apr,17,29,2,0,FRA,0,A               ,Transient-Party,141,10,City,CTransient-Party2017April29-10,4/29/2017
0,0,2017,May,18,1,2,0,AUT,0,D               ,Transient,150,79,City,CTransient2017May1-79,5/1/2017
0,140,2017,Apr,17,28,2,0,FRA,0,D               ,Transient-Party,130,32,City,CTransient-Party2017April28-32,4/28/2017
0,9,2017,Apr,18,30,3,0,SWE,0,E               ,Transient,252.5,55,City,CTransient2017April30-55,4/30/2017
0,14,2017,May,18,3,1,0,USA,0,A               ,Transient,140,105,City,CTransient2017May3-105,5/3/2017
0,96,2017,May,18,1,2,0,FRA,0,A               ,Transient,85,136,City,CTransient2017May1-136,5/1/2017
0,93,2017,May,18,4,3,0,FRA,0,E               ,Transient,198,131,City,CTransient2017May4-131,5/4/2017
0,322,2017,May,18,5,1,0,PRT,0,A               ,Transient-Party,64.5,22,City,CTransient-Party2017May5-22,5/5/2017
0,83,2017,May,18,3,2,0,USA,0,D               ,Transient,98.76,131,City,CTransient2017May3-131,5/3/2017
0,11,2017,May,18,6,2,0,FRA,0,A               ,Transient,150,106,City,CTransient2017May6-106,5/6/2017
0,97,2017,May,18,5,3,0,FRA,0,D               ,Transient,171,122,City,CTransient2017May5-122,5/5/2017
0,53,2017,May,18,4,2,0,JPN,0,A               ,Transient,126,163,City,CTransient2017May4-163,5/4/2017
0,6,2017,May,18,5,2,0,DEU,0,A               ,Transient,114,141,City,CTransient2017May5-141,5/5/2017
0,87,2017,May,18,5,2,0,FRA,0,D               ,Transient,135,148,City,CTransient2017May5-148,5/5/2017
0,61,2017,May,18,6,2,0,FRA,0,A               ,Transient,144,136,City,CTransient2017May6-136,5/6/2017
0,144,2017,May,18,6,2,0,FRA,0,A               ,Transient-Party,90,10,City,CTransient-Party2017May6-10,5/6/2017
0,144,2017,May,18,6,2,0,FRA,0,A               ,Transient-Party,90,13,City,CTransient-Party2017May6-13,5/6/2017
0,108,2017,May,18,4,2,0,FRA,0,A               ,Transient,108,174,City,CTransient2017May4-174,5/4/2017
0,101,2017,May,18,6,2,0,FRA,0,A               ,Transient,85,153,City,CTransient2017May6-153,5/6/2017
0,24,2017,May,19,10,1,0,PRT,0,D               ,Transient,180,54,City,CTransient2017May10-54,5/10/2017
0,114,2017,May,19,10,1,0,GBR,0,A               ,Transient,108,56,City,CTransient2017May10-56,5/10/2017
0,34,2017,May,19,9,1,0,AUT,0,A               ,Transient-Party,130,8,City,CTransient-Party2017May9-8,5/9/2017
0,75,2017,May,19,9,2,0,FRA,0,A               ,Transient,112.1,85,City,CTransient2017May9-85,5/9/2017
0,35,2017,May,19,10,1,0,DEU,0,A               ,Transient-Party,130,17,City,CTransient-Party2017May10-17,5/10/2017
0,35,2017,May,19,10,1,0,FRA,0,A               ,Transient-Party,130,19,City,CTransient-Party2017May10-19,5/10/2017
0,57,2017,May,19,8,2,0,FRA,0,D               ,Transient,160.2,122,City,CTransient2017May8-122,5/8/2017
0,64,2017,May,19,10,2,0,DEU,0,D               ,Transient,165,79,City,CTransient2017May10-79,5/10/2017
0,128,2017,May,19,13,2,0,IRL,0,D               ,Transient,193.5,66,City,CTransient2017May13-66,5/13/2017
0,78,2017,May,19,12,1,0,DEU,0,A               ,Transient,88.8,86,City,CTransient2017May12-86,5/12/2017
0,90,2017,May,20,14,2,0,USA,0,A               ,Transient,117,22,City,CTransient2017May14-22,5/14/2017
0,102,2017,May,20,16,2,0,SWE,0,A               ,Transient,12,41,City,CTransient2017May16-41,5/16/2017
0,6,2017,May,20,14,1,0,PRT,0,A               ,Transient-Party,110,16,City,CTransient-Party2017May14-16,5/14/2017
0,40,2017,May,20,15,1,0,DNK,0,A               ,Transient,95,192,City,CTransient2017May15-192,5/15/2017
0,23,2017,May,20,15,2,0,FRA,0,A               ,Transient,96,195,City,CTransient2017May15-195,5/15/2017
0,0,2017,May,20,16,2,0,GBR,0,A               ,Transient,144,49,City,CTransient2017May16-49,5/16/2017
0,67,2017,May,20,14,2,0,FRA,0,A               ,Transient,144,63,City,CTransient2017May14-63,5/14/2017
0,309,2017,May,19,13,2,0,MOZ,0,A               ,Transient-Party,89.1,16,City,CTransient-Party2017May13-16,5/13/2017
0,345,2017,May,19,13,2,0,MOZ,0,A               ,Transient-Party,89.1,17,City,CTransient-Party2017May13-17,5/13/2017
0,31,2017,May,20,14,1,0,PRT,0,A               ,Transient-Party,130,39,City,CTransient-Party2017May14-39,5/14/2017
0,55,2017,May,20,16,2,0,PRT,0,A               ,Transient,144,54,City,CTransient2017May16-54,5/16/2017
0,75,2017,May,20,16,2,0,IRL,0,A               ,Transient,126,60,City,CTransient2017May16-60,5/16/2017
0,89,2017,May,20,17,2,0,ITA,0,A               ,Transient,135,52,City,CTransient2017May17-52,5/17/2017
0,395,2017,May,20,17,2,0,CN,0,A               ,Transient-Party,112.67,26,City,CTransient-Party2017May17-26,5/17/2017
0,25,2017,May,20,16,1,0,ITA,0,A               ,Transient-Party,130,13,City,CTransient-Party2017May16-13,5/16/2017
0,127,2017,May,20,19,2,0,BEL,0,A               ,Transient,126,233,City,CTransient2017May19-233,5/19/2017
0,31,2017,May,20,18,1,0,CHE,0,D               ,Transient,140.6,102,City,CTransient2017May18-102,5/18/2017
0,116,2017,May,20,19,2,0,NLD,0,A               ,Transient,126,258,City,CTransient2017May19-258,5/19/2017
0,92,2017,May,20,18,2,1,DEU,0,A               ,Transient,155.25,115,City,CTransient2017May18-115,5/18/2017
0,121,2017,May,20,20,1,0,NLD,0,A               ,Transient,117,137,City,CTransient2017May20-137,5/20/2017
0,222,2017,May,21,21,2,0,GBR,0,A               ,Transient,122.66,55,City,CTransient2017May21-55,5/21/2017
0,102,2017,May,20,19,2,0,DEU,0,A               ,Transient,120.6,282,City,CTransient2017May19-282,5/19/2017
0,33,2017,May,21,22,1,0,FRA,0,A               ,Transient-Party,126,24,City,CTransient-Party2017May22-24,5/22/2017
0,11,2017,May,21,21,1,0,PRT,0,A               ,Transient,120,75,City,CTransient2017May21-75,5/21/2017
0,128,2017,May,21,21,2,0,DEU,0,A               ,Transient,126,88,City,CTransient2017May21-88,5/21/2017
0,5,2017,May,21,23,2,2,NOR,0,F               ,Transient,270,76,City,CTransient2017May23-76,5/23/2017
0,23,2017,May,21,21,2,0,NLD,0,A               ,Transient,130.5,94,City,CTransient2017May21-94,5/21/2017
0,208,2017,May,21,24,2,0,DEU,0,A               ,Transient-Party,114.4,38,City,CTransient-Party2017May24-38,5/24/2017
0,174,2017,May,21,24,1,0,GBR,0,A               ,Transient,118.8,107,City,CTransient2017May24-107,5/24/2017
0,133,2017,May,21,26,2,0,CN,0,A               ,Transient,108,69,City,CTransient2017May26-69,5/26/2017
0,19,2017,May,22,29,2,0,USA,0,A               ,Transient,140,38,City,CTransient2017May29-38,5/29/2017
0,75,2017,May,21,27,2,0,BEL,0,A               ,Transient,99,56,City,CTransient2017May27-56,5/27/2017
0,3,2017,May,22,30,1,0,ESP,0,A               ,Transient,106.28,138,City,CTransient2017May30-138,5/30/2017
0,4,2017,May,22,29,1,0,NLD,0,A               ,Transient,95,49,City,CTransient2017May29-49,5/29/2017
0,0,2017,May,22,31,1,0,PRT,0,A               ,Transient,95,37,City,CTransient2017May31-37,5/31/2017
