user_id,page_layout,content_type,navigation_structure,call_to_action,impressions,click,conversion
8393,Grid Layout,Text,Top Menu,Link,6,0,0
8394,Single Column,Text,Top Menu,Link,9,1,0
8395,Single Column,Text,Side Menu,Link,2,1,0
8396,Grid Layout,Text,Side Menu,Link,8,0,0
8397,Single Column,Images,Side Menu,Button,4,1,0
8398,Single Column,Video,Top Menu,Button,6,0,0
8399,Grid Layout,Images,Side Menu,Link,2,1,1
8400,Single Column,Video,Top Menu,Button,5,0,0
8401,Single Column,Images,Top Menu,Button,6,0,1
8402,Single Column,Images,Side Menu,Button,3,1,1
8403,Grid Layout,Text,Top Menu,Button,6,0,0
8404,Single Column,Text,Side Menu,Button,3,0,0
8405,Grid Layout,Images,Side Menu,Button,7,1,0
8406,Single Column,Images,Top Menu,Link,8,0,0
8407,Single Column,Text,Top Menu,Button,9,0,0
8408,Single Column,Text,Side Menu,Button,1,1,0
8409,Grid Layout,Images,Side Menu,Button,9,0,0
8410,Grid Layout,Video,Top Menu,Button,9,1,0
8411,Grid Layout,Text,Top Menu,Button,4,1,0
8412,Grid Layout,Video,Side Menu,Button,5,0,1
8413,Single Column,Video,Side Menu,Button,4,0,1
8414,Grid Layout,Video,Side Menu,Link,7,0,1
8415,Single Column,Video,Top Menu,Button,5,0,0
8416,Grid Layout,Video,Side Menu,Button,1,0,0
8417,Single Column,Images,Top Menu,Link,7,1,0
8418,Single Column,Text,Side Menu,Link,1,1,0
8419,Grid Layout,Images,Top Menu,Button,8,0,0
8420,Single Column,Images,Side Menu,Link,2,1,0
8421,Grid Layout,Text,Top Menu,Link,5,0,0
8422,Single Column,Video,Top Menu,Button,9,1,1
8423,Grid Layout,Video,Top Menu,Button,5,0,0
8424,Grid Layout,Text,Side Menu,Button,7,1,0
8425,Single Column,Text,Top Menu,Link,2,0,0
8426,Grid Layout,Video,Top Menu,Button,1,1,1
8427,Single Column,Video,Top Menu,Button,6,0,0
8428,Single Column,Video,Top Menu,Link,9,0,1
8429,Single Column,Images,Top Menu,Link,9,0,0
8430,Single Column,Text,Top Menu,Button,4,0,0
8431,Grid Layout,Text,Side Menu,Link,7,0,0
8432,Grid Layout,Video,Top Menu,Button,3,0,0
8433,Single Column,Video,Side Menu,Button,1,0,0
8434,Grid Layout,Text,Top Menu,Link,5,1,0
8435,Grid Layout,Text,Side Menu,Button,8,0,0
8436,Single Column,Images,Side Menu,Button,5,0,0
8437,Grid Layout,Images,Top Menu,Link,9,0,0
8438,Grid Layout,Text,Side Menu,Button,4,1,0
8439,Grid Layout,Text,Side Menu,Link,2,1,0
8440,Single Column,Text,Top Menu,Button,8,0,0
8441,Grid Layout,Images,Side Menu,Button,6,0,0
8442,Single Column,Video,Top Menu,Link,7,0,0
8443,Single Column,Video,Side Menu,Link,3,0,0
8444,Single Column,Video,Side Menu,Button,2,1,1
8445,Grid Layout,Video,Top Menu,Link,3,0,0
8446,Single Column,Images,Side Menu,Button,7,0,0
8447,Grid Layout,Images,Top Menu,Button,8,1,1
8448,Single Column,Text,Top Menu,Link,1,0,0
8449,Single Column,Images,Side Menu,Button,3,0,0
8450,Grid Layout,Images,Top Menu,Link,4,1,0
8451,Single Column,Images,Top Menu,Link,2,1,0
8452,Single Column,Images,Side Menu,Link,7,0,0
8453,Grid Layout,Images,Top Menu,Link,8,0,0
8454,Single Column,Text,Top Menu,Button,6,1,0
8455,Grid Layout,Video,Side Menu,Link,4,0,0
8456,Grid Layout,Images,Side Menu,Button,7,1,0
8457,Grid Layout,Text,Top Menu,Button,2,1,0
8458,Single Column,Images,Side Menu,Link,2,1,0
8459,Single Column,Text,Top Menu,Button,5,0,0
8460,Single Column,Text,Side Menu,Button,7,0,0
8461,Single Column,Images,Side Menu,Button,6,0,0
8462,Single Column,Text,Side Menu,Link,4,1,1
8463,Single Column,Text,Side Menu,Link,7,0,0
8464,Single Column,Video,Top Menu,Link,3,0,0
8465,Grid Layout,Images,Side Menu,Link,3,0,0
8466,Grid Layout,Text,Side Menu,Button,4,0,0
8467,Single Column,Video,Top Menu,Button,9,1,0
8468,Single Column,Video,Top Menu,Button,6,0,1
8469,Single Column,Text,Top Menu,Link,4,0,0
8470,Grid Layout,Video,Side Menu,Button,8,0,0
8471,Single Column,Video,Side Menu,Button,9,0,0
8472,Single Column,Video,Top Menu,Link,7,0,1
8473,Single Column,Video,Top Menu,Button,7,0,1
8474,Single Column,Images,Side Menu,Button,3,1,0
8475,Grid Layout,Video,Top Menu,Link,1,0,0
8476,Single Column,Text,Side Menu,Link,4,1,1
8477,Grid Layout,Video,Side Menu,Button,7,0,0
8478,Single Column,Text,Side Menu,Button,5,0,0
8479,Grid Layout,Images,Side Menu,Button,1,1,0
8480,Single Column,Video,Top Menu,Button,1,0,0
8481,Single Column,Text,Top Menu,Button,3,1,0
8482,Grid Layout,Video,Side Menu,Button,9,0,0
8483,Grid Layout,Video,Side Menu,Button,6,1,0
8484,Grid Layout,Video,Side Menu,Button,9,1,0
8485,Single Column,Video,Side Menu,Button,3,0,0
8486,Single Column,Images,Top Menu,Button,8,0,0
8487,Single Column,Video,Side Menu,Button,9,1,0
8488,Grid Layout,Text,Side Menu,Button,7,1,0
8489,Grid Layout,Text,Top Menu,Button,2,1,0
8490,Grid Layout,Text,Top Menu,Button,5,1,0
8491,Single Column,Video,Top Menu,Button,5,1,0
8492,Single Column,Video,Side Menu,Button,1,1,0
8493,Single Column,Text,Top Menu,Button,9,0,0
8494,Single Column,Video,Side Menu,Link,2,0,1
8495,Grid Layout,Text,Top Menu,Link,8,1,0
8496,Single Column,Video,Side Menu,Button,4,0,1
8497,Grid Layout,Video,Top Menu,Button,1,0,0
8498,Single Column,Images,Side Menu,Link,4,0,1
8499,Single Column,Text,Top Menu,Button,4,0,0
8500,Grid Layout,Video,Side Menu,Link,7,1,0
8501,Single Column,Text,Side Menu,Link,7,0,0
8502,Single Column,Text,Side Menu,Button,3,0,0
8503,Single Column,Images,Side Menu,Button,4,0,0
8504,Grid Layout,Images,Top Menu,Link,4,0,0
8505,Single Column,Text,Top Menu,Link,2,0,0
8506,Grid Layout,Images,Top Menu,Button,8,1,0
8507,Single Column,Video,Side Menu,Button,6,1,0
8508,Single Column,Images,Top Menu,Button,1,0,0
8509,Grid Layout,Video,Side Menu,Button,6,0,0
8510,Single Column,Images,Side Menu,Button,8,0,0
8511,Grid Layout,Text,Top Menu,Link,9,0,0
8512,Grid Layout,Text,Side Menu,Link,7,0,0
8513,Single Column,Text,Side Menu,Button,6,0,0
8514,Single Column,Images,Top Menu,Button,1,1,0
8515,Grid Layout,Video,Top Menu,Link,7,0,0
8516,Single Column,Images,Side Menu,Button,4,0,0
8517,Single Column,Video,Side Menu,Button,5,1,1
8518,Grid Layout,Images,Side Menu,Link,7,0,0
8519,Grid Layout,Images,Side Menu,Link,4,0,0
8520,Single Column,Text,Side Menu,Link,3,0,0
8521,Grid Layout,Text,Top Menu,Link,2,0,0
8522,Grid Layout,Images,Top Menu,Link,5,1,0
8523,Grid Layout,Text,Side Menu,Button,6,1,0
8524,Single Column,Images,Side Menu,Button,6,1,0
8525,Grid Layout,Images,Top Menu,Button,8,0,1
8526,Grid Layout,Video,Side Menu,Link,9,0,0
8527,Grid Layout,Video,Side Menu,Button,8,1,0
8528,Single Column,Video,Top Menu,Button,4,0,1
8529,Grid Layout,Text,Side Menu,Button,7,0,0
8530,Grid Layout,Images,Top Menu,Link,8,0,0
8531,Grid Layout,Video,Top Menu,Button,2,0,0
8532,Grid Layout,Text,Top Menu,Button,5,1,0
8533,Grid Layout,Text,Top Menu,Button,2,1,0
8534,Grid Layout,Text,Side Menu,Button,2,1,0
8535,Single Column,Text,Top Menu,Button,7,0,0
8536,Single Column,Text,Top Menu,Link,4,1,0
8537,Single Column,Video,Side Menu,Link,7,0,0
8538,Grid Layout,Text,Top Menu,Link,6,1,0
8539,Single Column,Images,Top Menu,Link,5,0,0
8540,Single Column,Images,Side Menu,Button,8,0,0
8541,Grid Layout,Text,Top Menu,Button,6,1,0
8542,Grid Layout,Video,Side Menu,Link,8,1,0
8543,Single Column,Video,Side Menu,Button,5,0,0
8544,Single Column,Video,Top Menu,Button,5,1,0
8545,Grid Layout,Text,Top Menu,Button,4,1,0
8546,Single Column,Text,Top Menu,Link,4,0,0
8547,Grid Layout,Text,Top Menu,Button,2,1,0
8548,Grid Layout,Text,Side Menu,Button,4,1,0
8549,Single Column,Images,Side Menu,Button,5,0,0
8550,Grid Layout,Images,Top Menu,Button,1,1,0
8551,Grid Layout,Text,Top Menu,Button,3,1,0
8552,Grid Layout,Text,Side Menu,Link,3,0,0
8553,Grid Layout,Images,Side Menu,Link,8,0,0
8554,Single Column,Video,Top Menu,Link,1,0,1
8555,Single Column,Text,Side Menu,Button,3,1,0
8556,Grid Layout,Text,Side Menu,Link,5,0,0
8557,Single Column,Text,Top Menu,Link,5,1,0
8558,Single Column,Video,Side Menu,Button,9,0,1
8559,Grid Layout,Video,Top Menu,Button,7,1,0
8560,Grid Layout,Images,Top Menu,Button,4,0,0
8561,Single Column,Text,Side Menu,Link,5,0,0
8562,Grid Layout,Images,Side Menu,Link,8,0,0
8563,Grid Layout,Video,Top Menu,Button,8,1,0
8564,Grid Layout,Text,Side Menu,Link,1,1,0
8565,Single Column,Video,Side Menu,Button,5,1,1
8566,Grid Layout,Text,Top Menu,Link,8,1,0
8567,Single Column,Images,Side Menu,Button,7,0,0
8568,Single Column,Video,Side Menu,Button,9,0,1
8569,Single Column,Images,Top Menu,Button,8,0,0
8570,Grid Layout,Images,Top Menu,Button,8,1,0
8571,Single Column,Text,Side Menu,Button,6,1,0
8572,Grid Layout,Images,Top Menu,Link,2,1,0
8573,Grid Layout,Text,Top Menu,Button,5,0,0
8574,Grid Layout,Images,Top Menu,Link,7,0,0
8575,Single Column,Text,Side Menu,Button,5,1,0
8576,Single Column,Video,Side Menu,Link,4,0,0
8577,Single Column,Text,Side Menu,Button,4,0,1
8578,Single Column,Video,Side Menu,Link,9,1,0
8579,Single Column,Video,Top Menu,Button,6,0,1
8580,Grid Layout,Text,Side Menu,Button,6,0,0
8581,Grid Layout,Text,Top Menu,Link,7,0,0
8582,Grid Layout,Text,Top Menu,Button,6,1,0
8583,Grid Layout,Images,Top Menu,Link,7,0,0
8584,Grid Layout,Images,Side Menu,Button,6,0,0
8585,Grid Layout,Video,Top Menu,Link,8,0,0
8586,Single Column,Images,Top Menu,Link,9,0,0
8587,Single Column,Images,Top Menu,Button,2,0,0
8588,Single Column,Video,Side Menu,Button,3,0,1
8589,Single Column,Images,Side Menu,Button,3,0,0
8590,Single Column,Video,Top Menu,Link,5,1,1
8591,Single Column,Text,Side Menu,Link,6,0,0
8592,Grid Layout,Video,Top Menu,Button,9,1,0
8593,Grid Layout,Text,Top Menu,Button,6,0,0
8594,Single Column,Images,Top Menu,Button,5,1,0
8595,Grid Layout,Video,Side Menu,Link,2,0,0
8596,Single Column,Video,Top Menu,Link,9,0,1
8597,Single Column,Images,Side Menu,Link,6,0,0
8598,Single Column,Images,Top Menu,Button,4,0,0
8599,Grid Layout,Video,Side Menu,Link,4,0,0
8600,Single Column,Text,Top Menu,Button,1,1,0
8601,Grid Layout,Images,Top Menu,Button,2,1,0
8602,Grid Layout,Text,Top Menu,Link,2,1,0
8603,Single Column,Images,Side Menu,Link,1,0,0
8604,Grid Layout,Text,Side Menu,Link,9,0,0
8605,Single Column,Images,Top Menu,Button,8,0,0
8606,Single Column,Video,Side Menu,Button,7,0,0
8607,Grid Layout,Video,Top Menu,Link,1,0,0
8608,Grid Layout,Text,Side Menu,Button,9,0,0
8609,Single Column,Text,Top Menu,Link,4,1,0
8610,Grid Layout,Text,Top Menu,Link,7,0,0
8611,Grid Layout,Video,Top Menu,Button,7,1,0
8612,Single Column,Images,Top Menu,Link,5,0,0
8613,Grid Layout,Text,Side Menu,Link,7,0,0
8614,Single Column,Images,Side Menu,Link,7,0,0
8615,Single Column,Text,Side Menu,Button,4,0,1
8616,Single Column,Video,Top Menu,Button,4,0,1
8617,Grid Layout,Video,Side Menu,Link,8,0,0
8618,Grid Layout,Images,Top Menu,Link,6,1,0
8619,Grid Layout,Text,Side Menu,Button,4,0,0
8620,Single Column,Video,Side Menu,Button,6,0,0
8621,Single Column,Text,Top Menu,Button,8,0,0
8622,Grid Layout,Video,Top Menu,Link,8,0,1
8623,Grid Layout,Images,Side Menu,Button,1,0,0
8624,Grid Layout,Video,Top Menu,Button,6,0,0
8625,Grid Layout,Text,Side Menu,Button,3,0,1
8626,Single Column,Text,Top Menu,Button,8,1,0
8627,Grid Layout,Text,Side Menu,Link,2,0,0
8628,Single Column,Images,Top Menu,Button,8,0,0
8629,Single Column,Text,Side Menu,Button,8,0,0
8630,Single Column,Images,Side Menu,Link,6,0,0
8631,Single Column,Video,Side Menu,Link,8,0,0
8632,Grid Layout,Video,Top Menu,Button,6,1,0
8633,Single Column,Images,Side Menu,Button,8,0,0
8634,Single Column,Video,Side Menu,Button,7,0,1
8635,Grid Layout,Text,Top Menu,Button,1,0,0
8636,Grid Layout,Images,Top Menu,Link,2,1,0
8637,Grid Layout,Text,Side Menu,Link,7,0,0
8638,Grid Layout,Text,Side Menu,Link,9,0,1
8639,Single Column,Video,Side Menu,Button,7,1,0
8640,Grid Layout,Video,Top Menu,Link,8,0,0
8641,Grid Layout,Video,Top Menu,Button,3,1,0
8642,Single Column,Images,Top Menu,Button,1,1,0
8643,Single Column,Text,Top Menu,Button,8,0,0
8644,Single Column,Images,Side Menu,Button,2,0,0
8645,Grid Layout,Text,Top Menu,Link,7,0,0
8646,Grid Layout,Video,Side Menu,Button,6,1,0
8647,Grid Layout,Images,Top Menu,Button,7,0,0
8648,Single Column,Images,Side Menu,Link,4,1,0
8649,Single Column,Text,Top Menu,Link,8,0,0
8650,Grid Layout,Text,Top Menu,Button,1,0,0
8651,Single Column,Video,Side Menu,Link,6,1,1
8652,Grid Layout,Video,Side Menu,Button,1,0,0
8653,Single Column,Video,Top Menu,Button,9,1,1
8654,Grid Layout,Images,Side Menu,Link,4,0,0
8655,Grid Layout,Text,Side Menu,Link,3,1,0
8656,Grid Layout,Text,Side Menu,Button,5,0,0
8657,Single Column,Video,Side Menu,Button,6,1,0
8658,Grid Layout,Video,Top Menu,Link,2,0,0
8659,Single Column,Video,Top Menu,Link,8,1,1
8660,Single Column,Video,Side Menu,Link,7,0,0
8661,Single Column,Images,Top Menu,Button,1,0,0
8662,Grid Layout,Images,Side Menu,Button,2,1,0
8663,Single Column,Text,Top Menu,Button,3,0,0
8664,Single Column,Video,Side Menu,Link,1,0,1
8665,Single Column,Text,Top Menu,Link,7,1,0
8666,Grid Layout,Text,Side Menu,Button,5,1,0
8667,Grid Layout,Video,Side Menu,Link,9,0,0
8668,Single Column,Video,Side Menu,Button,9,0,1
8669,Single Column,Text,Side Menu,Link,4,0,0
8670,Single Column,Text,Top Menu,Link,2,1,0
8671,Single Column,Video,Top Menu,Button,3,0,0
8672,Single Column,Text,Top Menu,Link,4,0,0
8673,Grid Layout,Images,Side Menu,Link,3,1,0
8674,Grid Layout,Text,Side Menu,Link,1,0,0
8675,Single Column,Text,Side Menu,Button,2,1,0
8676,Grid Layout,Text,Side Menu,Button,5,1,0
8677,Grid Layout,Video,Side Menu,Link,2,0,0
8678,Single Column,Images,Top Menu,Button,3,1,1
8679,Single Column,Video,Side Menu,Link,3,0,0
8680,Single Column,Video,Top Menu,Button,3,0,1
8681,Grid Layout,Video,Top Menu,Button,8,0,0
8682,Grid Layout,Images,Top Menu,Button,2,1,1
8683,Single Column,Text,Side Menu,Button,4,1,1
8684,Grid Layout,Video,Side Menu,Button,2,1,0
8685,Single Column,Video,Side Menu,Button,5,1,0
8686,Grid Layout,Images,Top Menu,Button,4,0,0
8687,Grid Layout,Images,Side Menu,Button,5,1,0
8688,Grid Layout,Video,Top Menu,Link,1,0,0
8689,Single Column,Video,Top Menu,Link,7,0,0
8690,Grid Layout,Images,Side Menu,Link,7,1,0
8691,Single Column,Video,Side Menu,Link,8,1,1
8692,Grid Layout,Images,Side Menu,Button,6,0,0
8693,Grid Layout,Images,Side Menu,Button,3,1,0
8694,Single Column,Text,Side Menu,Link,7,0,0
8695,Grid Layout,Video,Side Menu,Button,4,0,0
8696,Grid Layout,Images,Side Menu,Link,3,1,0
8697,Single Column,Video,Side Menu,Link,2,0,1
8698,Single Column,Images,Side Menu,Link,1,0,0
8699,Grid Layout,Text,Top Menu,Button,8,0,0
8700,Single Column,Images,Top Menu,Button,2,0,0
8701,Single Column,Video,Top Menu,Button,7,0,1
8702,Single Column,Images,Top Menu,Button,7,1,0
8703,Single Column,Text,Top Menu,Button,8,0,0
8704,Single Column,Images,Top Menu,Link,9,1,0
8705,Single Column,Video,Side Menu,Button,4,0,0
8706,Single Column,Video,Top Menu,Link,1,1,1
8707,Grid Layout,Video,Top Menu,Button,3,0,0
8708,Grid Layout,Text,Side Menu,Link,4,0,0
8709,Grid Layout,Text,Side Menu,Button,5,1,0
8710,Single Column,Images,Side Menu,Link,8,1,0
8711,Single Column,Video,Side Menu,Button,3,1,0
8712,Single Column,Video,Top Menu,Link,7,0,0
8713,Single Column,Video,Side Menu,Button,5,0,0
8714,Single Column,Video,Top Menu,Link,1,1,0
8715,Single Column,Images,Top Menu,Link,1,1,0
8716,Grid Layout,Video,Side Menu,Link,8,0,0
8717,Single Column,Images,Side Menu,Button,4,0,0
8718,Grid Layout,Text,Side Menu,Link,6,0,0
8719,Single Column,Video,Top Menu,Button,7,1,1
8720,Grid Layout,Images,Top Menu,Button,3,0,0
8721,Single Column,Video,Top Menu,Button,3,0,0
8722,Grid Layout,Text,Top Menu,Link,2,0,0
8723,Grid Layout,Images,Side Menu,Link,9,1,0
8724,Grid Layout,Images,Top Menu,Link,8,0,0
8725,Single Column,Images,Side Menu,Link,5,1,0
8726,Single Column,Images,Side Menu,Button,9,0,0
8727,Single Column,Images,Top Menu,Button,2,1,0
8728,Grid Layout,Text,Side Menu,Button,1,0,0
8729,Single Column,Text,Top Menu,Link,1,0,0
8730,Single Column,Images,Side Menu,Button,1,0,0
8731,Grid Layout,Images,Top Menu,Button,4,0,0
8732,Grid Layout,Images,Side Menu,Link,7,1,0
8733,Single Column,Video,Side Menu,Link,6,0,1
8734,Grid Layout,Text,Top Menu,Link,7,1,0
8735,Single Column,Text,Side Menu,Button,5,0,0
8736,Single Column,Video,Top Menu,Button,1,1,0
8737,Grid Layout,Text,Side Menu,Link,7,0,0
8738,Single Column,Images,Top Menu,Button,1,0,1
8739,Single Column,Text,Side Menu,Link,9,0,0
8740,Single Column,Images,Side Menu,Button,7,0,0
8741,Single Column,Images,Top Menu,Button,1,0,0
8742,Grid Layout,Text,Top Menu,Link,6,1,0
8743,Grid Layout,Video,Side Menu,Link,9,0,0
8744,Single Column,Text,Top Menu,Link,2,0,0
8745,Grid Layout,Video,Top Menu,Link,6,1,0
8746,Single Column,Video,Top Menu,Button,7,0,0
8747,Grid Layout,Images,Top Menu,Link,8,1,0
8748,Grid Layout,Text,Side Menu,Button,4,1,0
8749,Single Column,Text,Top Menu,Button,1,1,0
8750,Grid Layout,Video,Top Menu,Link,7,0,0
8751,Grid Layout,Images,Top Menu,Button,1,0,0
8752,Grid Layout,Text,Side Menu,Button,6,0,0
8753,Grid Layout,Video,Side Menu,Link,5,0,0
8754,Single Column,Text,Side Menu,Button,2,0,0
8755,Single Column,Images,Side Menu,Link,9,1,0
8756,Single Column,Video,Side Menu,Button,7,1,1
8757,Single Column,Images,Top Menu,Button,8,0,1
8758,Grid Layout,Images,Top Menu,Button,8,0,0
8759,Single Column,Images,Top Menu,Button,1,0,0
8760,Single Column,Video,Side Menu,Link,4,1,1
8761,Grid Layout,Images,Top Menu,Link,1,1,0
8762,Grid Layout,Images,Top Menu,Button,6,1,0
8763,Single Column,Video,Top Menu,Button,2,0,0
8764,Single Column,Text,Top Menu,Link,5,0,0
8765,Grid Layout,Video,Side Menu,Link,7,0,0
8766,Grid Layout,Video,Side Menu,Button,9,1,0
8767,Grid Layout,Images,Top Menu,Link,9,0,0
8768,Grid Layout,Images,Top Menu,Button,2,1,0
8769,Grid Layout,Text,Side Menu,Button,7,1,0
8770,Grid Layout,Images,Top Menu,Link,2,0,0
8771,Grid Layout,Video,Top Menu,Button,9,1,0
8772,Grid Layout,Images,Top Menu,Button,8,0,0
8773,Single Column,Video,Top Menu,Button,2,0,0
8774,Single Column,Video,Top Menu,Button,5,0,0
8775,Grid Layout,Images,Top Menu,Button,1,0,0
8776,Single Column,Images,Side Menu,Button,8,0,0
8777,Single Column,Images,Side Menu,Button,8,1,0
8778,Grid Layout,Images,Top Menu,Link,8,0,0
8779,Single Column,Video,Top Menu,Link,5,0,1
8780,Single Column,Text,Top Menu,Button,9,0,0
8781,Single Column,Video,Top Menu,Button,1,1,1
8782,Grid Layout,Images,Side Menu,Button,8,0,0
8783,Grid Layout,Text,Top Menu,Button,5,1,0
8784,Grid Layout,Images,Side Menu,Link,6,0,0
8785,Grid Layout,Text,Top Menu,Button,7,1,0
8786,Grid Layout,Video,Top Menu,Link,6,0,0
8787,Grid Layout,Video,Top Menu,Button,5,0,1
8788,Grid Layout,Images,Side Menu,Link,1,0,0
8789,Single Column,Text,Side Menu,Button,4,0,1
8790,Grid Layout,Text,Side Menu,Button,2,1,0
8791,Grid Layout,Text,Side Menu,Button,3,0,0
8792,Single Column,Video,Top Menu,Link,4,0,1
8793,Grid Layout,Text,Side Menu,Button,4,0,1
8794,Single Column,Video,Side Menu,Button,4,0,1
8795,Single Column,Images,Side Menu,Button,4,1,0
8796,Grid Layout,Text,Side Menu,Link,5,0,1
8797,Single Column,Video,Top Menu,Button,3,1,0
8798,Single Column,Text,Top Menu,Link,9,1,1
8799,Single Column,Images,Top Menu,Link,6,0,0
8800,Grid Layout,Images,Side Menu,Link,5,1,0
8801,Single Column,Images,Top Menu,Link,7,0,0
8802,Grid Layout,Images,Top Menu,Link,3,0,0
8803,Grid Layout,Video,Top Menu,Link,4,0,0
8804,Single Column,Video,Side Menu,Button,2,0,0
8805,Grid Layout,Text,Side Menu,Link,2,1,0
8806,Single Column,Text,Top Menu,Link,8,0,0
8807,Single Column,Video,Side Menu,Button,5,0,1
8808,Grid Layout,Images,Top Menu,Button,8,1,0
8809,Single Column,Images,Top Menu,Link,4,0,0
8810,Single Column,Text,Top Menu,Button,5,0,0
8811,Grid Layout,Text,Side Menu,Link,7,0,0
8812,Single Column,Text,Side Menu,Button,3,0,0
8813,Single Column,Video,Top Menu,Button,4,0,1
8814,Single Column,Images,Top Menu,Button,9,1,0
8815,Single Column,Text,Side Menu,Link,1,0,0
8816,Grid Layout,Text,Side Menu,Button,2,1,0
8817,Single Column,Text,Top Menu,Button,7,0,0
8818,Single Column,Video,Top Menu,Button,5,1,1
8819,Single Column,Images,Top Menu,Button,7,1,0
8820,Grid Layout,Video,Top Menu,Button,4,0,0
8821,Grid Layout,Text,Top Menu,Link,4,0,0
8822,Grid Layout,Video,Side Menu,Link,3,0,0
8823,Grid Layout,Images,Top Menu,Button,9,1,0
8824,Single Column,Text,Top Menu,Link,3,0,0
8825,Grid Layout,Video,Side Menu,Button,1,1,0
8826,Single Column,Images,Top Menu,Link,1,0,0
8827,Single Column,Text,Side Menu,Button,4,0,0
8828,Grid Layout,Video,Side Menu,Link,4,0,0
8829,Grid Layout,Video,Side Menu,Button,2,1,0
8830,Grid Layout,Video,Side Menu,Link,6,1,0
8831,Grid Layout,Text,Top Menu,Button,1,0,0
8832,Single Column,Video,Top Menu,Button,5,0,1
8833,Grid Layout,Text,Side Menu,Button,4,1,0
8834,Single Column,Video,Top Menu,Button,9,1,1
8835,Single Column,Text,Top Menu,Button,2,0,0
8836,Grid Layout,Video,Side Menu,Link,8,0,0
8837,Grid Layout,Text,Side Menu,Button,8,0,0
8838,Grid Layout,Video,Side Menu,Link,9,0,0
8839,Single Column,Text,Top Menu,Button,7,0,0
8840,Single Column,Video,Side Menu,Button,4,1,0
8841,Grid Layout,Video,Top Menu,Link,5,0,0
8842,Single Column,Images,Top Menu,Button,9,0,0
8843,Grid Layout,Images,Top Menu,Button,4,0,0
8844,Single Column,Images,Side Menu,Link,5,1,0
8845,Single Column,Text,Side Menu,Link,4,1,0
8846,Grid Layout,Images,Side Menu,Button,9,0,0
8847,Single Column,Video,Top Menu,Button,1,0,0
8848,Single Column,Images,Top Menu,Link,9,0,0
8849,Single Column,Text,Side Menu,Button,3,0,0
8850,Single Column,Images,Side Menu,Link,6,0,0
8851,Grid Layout,Text,Top Menu,Link,2,0,0
8852,Grid Layout,Video,Top Menu,Button,3,1,0
8853,Single Column,Text,Side Menu,Button,3,0,0
8854,Grid Layout,Images,Side Menu,Link,8,0,0
8855,Single Column,Text,Side Menu,Link,1,0,0
8856,Single Column,Images,Side Menu,Button,9,1,0
8857,Grid Layout,Images,Top Menu,Button,7,1,0
8858,Single Column,Video,Side Menu,Button,5,1,1
8859,Grid Layout,Video,Side Menu,Link,9,0,0
8860,Single Column,Video,Side Menu,Button,2,0,0
8861,Single Column,Images,Top Menu,Link,8,1,0
8862,Grid Layout,Video,Top Menu,Button,1,1,0
8863,Grid Layout,Video,Top Menu,Button,5,1,0
8864,Single Column,Video,Side Menu,Button,6,0,0
8865,Single Column,Images,Top Menu,Button,7,1,1
8866,Grid Layout,Text,Top Menu,Button,9,0,0
8867,Grid Layout,Images,Top Menu,Link,4,1,0
8868,Grid Layout,Text,Side Menu,Button,2,0,0
8869,Single Column,Video,Side Menu,Button,5,0,0
8870,Grid Layout,Text,Side Menu,Link,4,0,0
8871,Grid Layout,Text,Side Menu,Link,4,0,0
8872,Single Column,Images,Top Menu,Link,2,1,1
8873,Grid Layout,Text,Side Menu,Button,6,1,1
8874,Single Column,Video,Top Menu,Button,8,1,0
8875,Grid Layout,Video,Top Menu,Button,8,1,0
8876,Single Column,Text,Top Menu,Button,5,0,0
8877,Grid Layout,Images,Top Menu,Button,8,0,1
8878,Grid Layout,Images,Side Menu,Button,5,1,0
8879,Grid Layout,Video,Top Menu,Button,7,0,0
8880,Single Column,Video,Side Menu,Button,7,0,0
8881,Single Column,Text,Top Menu,Button,8,0,0
8882,Grid Layout,Video,Top Menu,Button,7,1,0
8883,Single Column,Video,Top Menu,Button,8,1,0
8884,Single Column,Images,Side Menu,Link,4,0,0
8885,Grid Layout,Images,Side Menu,Link,8,0,0
8886,Grid Layout,Images,Side Menu,Button,2,0,0
8887,Grid Layout,Video,Side Menu,Link,6,0,0
8888,Grid Layout,Images,Side Menu,Button,9,0,0
8889,Grid Layout,Images,Top Menu,Button,1,1,0
8890,Single Column,Text,Top Menu,Button,3,1,0
8891,Single Column,Text,Side Menu,Button,4,1,0
8892,Single Column,Video,Top Menu,Button,9,0,0
8893,Single Column,Images,Side Menu,Link,2,0,0
8894,Single Column,Images,Top Menu,Button,4,0,0
8895,Single Column,Text,Side Menu,Button,5,1,0
8896,Grid Layout,Video,Side Menu,Button,5,1,0
8897,Single Column,Video,Top Menu,Button,7,0,0
8898,Grid Layout,Video,Top Menu,Button,8,1,0
8899,Single Column,Video,Side Menu,Link,1,0,0
8900,Grid Layout,Video,Top Menu,Button,8,1,0
8901,Grid Layout,Video,Side Menu,Link,4,0,0
8902,Single Column,Images,Side Menu,Link,4,1,0
8903,Single Column,Video,Side Menu,Link,7,0,1
8904,Grid Layout,Video,Top Menu,Button,4,1,0
8905,Grid Layout,Images,Side Menu,Link,8,0,1
8906,Grid Layout,Video,Side Menu,Link,9,0,0
8907,Single Column,Images,Side Menu,Button,6,0,0
8908,Grid Layout,Images,Top Menu,Link,6,1,0
8909,Grid Layout,Text,Top Menu,Button,1,0,0
