ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,cluster
7384,1951,Master,Together,39767,0,18,2,7,1,7,8,1
5043,1951,Basic,Married,26997,0,89,2,4,2,5,7,2
5267,1970,Graduation,Divorced,33986,1,43,1,1,0,3,7,2
339,1972,PhD,Married,57091,0,82,2,9,2,5,7,1
2516,1969,2n Cycle,Married,46831,1,84,2,1,2,2,4,2
9010,1972,Master,Married,83151,0,80,1,5,7,10,2,0
378,1971,Graduation,Married,52531,0,68,2,7,2,10,6,1
4808,1956,Graduation,Married,15759,0,12,1,1,0,2,7,2
5068,1971,Graduation,Single,22804,1,75,1,2,0,2,9,2
7628,1973,2n Cycle,Married,43050,1,10,2,2,0,4,5,2
7128,1977,PhD,Single,42997,1,91,1,1,0,2,7,2
2811,1963,PhD,Single,48918,1,21,2,1,0,4,4,2
3551,1954,Master,Together,60033,0,28,2,2,1,5,2,2
1663,1978,PhD,Together,34043,1,97,1,2,0,2,9,2
5543,1966,Graduation,Together,57811,0,49,5,7,2,11,5,1
1577,1946,Graduation,Married,78569,0,14,1,4,6,4,1,0
10641,1978,Graduation,Single,7500,1,5,4,2,1,3,6,2
5336,1971,Master,Together,157733,1,37,0,1,0,1,1,0
6024,1953,Graduation,Together,94384,0,62,0,5,8,5,2,0
1878,1985,2n Cycle,Married,23148,0,83,1,2,0,3,7,2
3099,1970,Graduation,Divorced,44267,1,48,5,5,2,4,9,1
6055,1979,Graduation,Married,71626,0,94,1,5,5,8,3,0
5841,1966,Graduation,Together,60894,0,61,5,10,3,8,7,1
3972,1976,Graduation,Together,50200,1,70,6,7,1,5,8,1
4394,1965,PhD,Married,81051,0,43,1,5,5,12,2,0
5758,1982,Graduation,Married,65169,0,23,1,10,4,13,6,0
6658,1972,Graduation,Together,59868,0,37,7,11,2,12,6,1
4603,1960,PhD,Married,65695,0,50,2,5,4,10,4,0
8427,1956,Master,Single,64857,0,78,1,7,5,10,4,0
10260,1965,Master,Together,45143,0,74,3,6,1,5,7,1
7143,1955,2n Cycle,Together,74805,0,14,5,4,7,10,2,0
8789,1989,2n Cycle,Married,59060,1,77,3,3,1,7,4,1
6197,1962,PhD,Single,27238,1,39,3,3,0,3,9,2
4554,1965,Graduation,Together,47009,0,89,4,3,2,8,4,1
4937,1973,2n Cycle,Married,46094,1,62,1,1,0,3,7,2
1920,1972,Graduation,Married,40321,1,59,2,3,0,3,7,2
8749,1984,Graduation,Together,37235,1,68,1,1,1,2,4,2
1650,1960,Master,Married,81843,0,13,1,5,9,12,3,0
10377,1958,Master,Together,46692,0,37,3,6,1,5,6,1
9206,1968,Graduation,Together,77382,0,36,2,5,7,12,1,0
10971,1977,Graduation,Single,37774,2,28,4,7,2,3,9,1
6398,1974,Basic,Married,18393,1,2,2,3,0,3,8,2
9212,1962,Master,Married,72828,0,17,6,6,3,13,7,1
7937,1982,Graduation,Married,24711,0,86,1,3,0,3,7,2
839,1975,PhD,Married,45503,1,54,1,3,1,4,5,2
4246,1982,Master,Single,6560,0,2,0,1,0,1,17,2
158,1945,PhD,Together,71604,0,3,1,8,3,5,4,0
4832,1979,Graduation,Married,27244,1,84,2,2,2,2,7,2
5621,1969,Graduation,Married,48752,1,8,5,6,1,5,9,1
1945,1962,Graduation,Married,71434,0,4,3,7,4,7,4,0
5147,1948,Graduation,Single,90842,0,57,1,4,9,13,1,0
2535,1978,Master,Married,88097,1,24,1,6,5,8,9,1
11039,1975,Graduation,Married,51948,0,51,2,5,2,4,5,2
9495,1982,Graduation,Together,71853,0,29,1,2,8,6,1,0
9635,1983,Master,Married,35876,0,13,1,3,1,3,6,2
2173,1952,Graduation,Widow,40049,0,23,1,1,0,3,6,2
942,1982,Graduation,Single,39660,1,36,3,7,1,3,9,1
9386,1962,Graduation,Together,50127,0,88,1,5,1,6,6,2
5510,1977,Master,Married,43263,0,2,3,5,2,6,5,1
873,1949,Master,Married,62845,1,3,11,3,4,10,8,1
2253,1990,Graduation,Married,18929,0,15,1,1,0,4,6,2
5181,1982,Basic,Single,24367,1,58,1,1,0,2,9,2
979,1975,Graduation,Single,33249,1,11,2,2,1,3,6,2
10390,1959,2n Cycle,Married,26887,0,27,1,1,0,3,6,2
4698,1983,PhD,Married,50150,0,32,2,5,2,7,5,1
7793,1976,Graduation,Together,62061,0,12,3,10,4,7,6,1
1745,1962,PhD,Divorced,85696,0,88,1,4,6,9,1,0
10590,1956,PhD,Together,76542,0,91,1,4,8,10,2,0
5080,1993,Graduation,Single,70515,0,12,1,6,6,4,2,0
8369,1987,Graduation,Together,18227,1,21,1,0,1,2,8,2
5232,1965,Graduation,Married,69139,0,23,1,4,1,5,4,0
2407,1982,Graduation,Married,69109,0,10,1,6,6,7,4,0
3834,1962,Graduation,Single,69627,0,35,2,8,2,11,5,1
7912,1978,Graduation,Married,38136,1,69,2,3,1,2,8,2
7712,1946,PhD,Single,62159,0,68,1,6,2,10,4,0
1065,1963,Graduation,Single,80695,0,85,1,5,8,5,2,0
7275,1971,Master,Single,33316,1,34,3,2,1,4,6,2
1343,1968,Graduation,Together,58554,1,55,6,8,2,6,7,1
1384,1992,Basic,Married,17256,1,10,2,2,1,2,8,2
9967,1974,Graduation,Divorced,53034,1,30,8,6,1,7,8,1
6181,1950,2n Cycle,Together,52203,0,36,1,8,7,11,6,0
10507,1977,2n Cycle,Divorced,59601,0,14,4,2,2,7,8,1
2674,1958,Master,Single,75154,0,79,1,6,3,6,3,0
2698,1976,Graduation,Single,47025,0,52,3,6,3,5,6,1
3231,1973,Graduation,Married,37971,1,97,1,1,0,3,8,2
4096,1968,Master,Divorced,41335,1,24,3,4,1,4,7,2
10476,1958,Graduation,Married,67267,0,0,1,3,2,5,2,0
5948,1975,Graduation,Single,57338,0,96,2,4,1,5,5,2
9140,1960,2n Cycle,Together,50523,1,89,2,2,0,4,6,2
10258,1965,Master,Single,35791,2,94,2,1,0,3,8,2
5675,1960,PhD,Divorced,50611,0,98,6,4,5,7,6,1
4743,1969,PhD,Married,56242,0,72,5,8,4,11,6,1
8805,1960,Graduation,Single,48904,0,1,4,7,2,4,8,1
1542,1975,Graduation,Single,56243,1,26,6,4,2,8,5,1
6770,1985,Graduation,Married,21355,1,5,2,2,1,2,6,2
8773,1971,Master,Together,57420,0,22,3,5,1,6,7,1
10420,1955,Master,Divorced,46390,0,56,1,4,2,3,7,2
7514,1956,2n Cycle,Together,54342,1,74,4,3,1,4,6,2
793,1973,Graduation,Married,20895,1,24,1,2,0,3,9,2
10909,1948,Graduation,Married,92344,0,9,0,5,10,5,1,0
8702,1976,2n Cycle,Together,26907,1,10,2,1,0,3,7,2
4791,1980,Graduation,Together,44964,1,35,1,1,0,3,8,2
2963,1979,Graduation,Together,75507,0,56,1,8,6,6,3,0
8216,1972,Master,Married,53761,1,7,6,4,4,3,5,1
8140,1973,Graduation,Together,22682,1,51,3,2,1,4,4,2
10146,1972,PhD,Together,38887,1,17,1,1,0,3,7,2
5289,1975,2n Cycle,Single,41658,1,30,2,1,1,2,4,2
2587,1972,PhD,Married,29791,1,21,2,2,0,3,5,2
4405,1956,Master,Married,63915,0,2,2,6,3,12,5,0
8663,1974,Graduation,Divorced,39996,1,85,1,1,0,2,6,2
2589,1972,Graduation,Divorced,26759,1,65,2,2,1,3,6,2
3421,1968,Master,Divorced,63841,0,64,1,9,3,9,6,1
10490,1969,PhD,Married,51039,1,11,2,6,2,4,7,1
4094,1961,Graduation,Married,60544,1,92,4,5,1,5,6,1
9958,1972,Graduation,Married,65685,0,54,1,9,2,9,5,1
2534,1953,Graduation,Married,37716,0,4,2,4,1,3,7,2
4188,1957,Graduation,Single,36864,0,53,3,5,2,4,8,2
6613,1970,Master,Married,44511,1,39,6,8,4,8,8,1
10827,1967,PhD,Married,36947,1,49,4,3,0,4,9,2
5491,1951,Master,Together,47352,0,70,4,6,1,5,7,1
8402,1953,Master,Married,67087,0,40,2,7,5,8,4,0
8783,1950,Graduation,Married,57045,0,40,3,4,2,9,3,0
10010,1953,PhD,Divorced,36957,1,43,4,3,2,2,9,2
618,1977,PhD,Married,69389,0,17,1,7,2,12,4,0
9121,1972,Graduation,Married,80134,1,40,2,5,3,6,6,0
361,1969,Master,Married,43142,1,84,1,1,0,2,7,2
4310,1944,Graduation,Married,80589,0,25,1,5,10,5,1,0
2678,1990,Graduation,Single,34412,1,62,3,5,0,3,9,2
6376,1979,Graduation,Single,57537,1,83,4,4,3,8,4,1
524,1966,Basic,Together,22634,0,47,1,2,1,2,8,2
10341,1948,Graduation,Together,51315,0,45,1,2,2,5,2,2
5654,1972,Graduation,Married,36026,2,34,2,2,0,3,6,2
4098,1973,Graduation,Married,24639,1,3,3,2,0,4,6,2
5824,1972,PhD,Together,34578,2,1,1,1,0,2,6,2
7000,1972,2n Cycle,Single,65704,0,18,1,2,10,10,1,0
2561,1966,Graduation,Single,63810,0,45,4,4,3,12,8,1
5229,1969,PhD,Together,54132,0,81,1,1,0,3,7,2
4086,1959,Graduation,Married,18690,0,77,1,1,1,2,8,2
2428,1970,Graduation,Married,28164,1,23,3,2,0,4,7,2
8254,1974,PhD,Married,34596,1,48,1,1,0,2,8,2
2836,1972,PhD,Married,43269,1,61,1,1,0,2,8,2
8418,1958,2n Cycle,Single,38741,1,60,2,2,0,3,7,2
1362,1972,Graduation,Single,31907,0,75,1,6,1,6,7,2
7152,1983,Master,Married,27100,1,64,1,1,0,3,7,2
10033,1973,2n Cycle,Divorced,31163,1,54,1,1,0,3,6,2
9349,1985,Graduation,Married,92533,0,84,1,6,5,11,2,0
274,1973,Graduation,Single,34853,1,75,2,2,0,3,6,2
3388,1967,Graduation,Divorced,70844,1,16,5,6,1,5,7,1
922,1979,2n Cycle,Married,31086,1,79,2,1,1,2,8,2
8588,1961,Graduation,Married,60544,1,92,4,5,1,5,6,1
2518,1986,2n Cycle,Together,20491,0,16,1,0,1,2,7,2
574,1964,Graduation,Married,42523,0,96,1,1,1,4,2,2
3220,1983,Graduation,Married,39922,1,30,2,3,0,4,8,2
5967,1952,Graduation,Together,33402,1,60,3,2,1,3,8,2
1183,1949,Master,Married,36408,1,11,1,1,0,2,6,2
6856,1979,Graduation,Together,21645,1,75,3,3,0,3,9,2
4530,1948,Master,Widow,78427,0,36,3,3,7,10,3,0
1553,1946,Graduation,Together,82657,0,71,1,7,5,10,4,0
4682,1958,Graduation,Married,51876,0,88,1,2,2,8,1,0
8204,1971,2n Cycle,Married,78041,0,93,1,4,4,9,2,0
5221,1957,Graduation,Married,52852,0,93,4,10,7,5,8,1
1232,1982,PhD,Together,70038,0,54,1,4,4,8,2,0
1927,1973,2n Cycle,Together,69401,0,41,4,4,4,5,2,0
5788,1972,Graduation,Together,46053,1,46,3,3,2,4,5,2
6652,1965,Graduation,Married,77343,0,28,1,3,4,9,1,0
6246,1953,Graduation,Single,73892,0,40,1,3,11,8,1,0
5975,1967,PhD,Single,40304,1,82,1,2,0,3,7,2
6875,1965,PhD,Together,32727,0,38,2,7,3,5,8,1
4399,1969,Graduation,Together,68695,0,3,1,4,4,7,2,0
4042,1971,Graduation,Divorced,43300,0,87,3,4,0,4,8,2
2157,1972,Graduation,Together,26290,1,49,4,2,0,4,6,2
10133,1970,Graduation,Single,93790,0,16,0,6,7,12,2,0
2525,1974,PhD,Married,38410,0,65,2,5,2,9,6,1
8233,1950,Master,Widow,64866,0,9,4,7,3,7,5,1
9483,1959,Graduation,Together,57957,0,24,7,4,6,8,3,1
2945,1955,PhD,Together,46015,1,25,1,1,0,3,7,2
10403,1978,Graduation,Together,16531,1,43,3,3,0,3,7,2
5074,1986,Master,Married,28072,1,10,1,1,0,3,7,2
10524,1963,Master,Divorced,49476,0,29,4,2,11,5,2,0
4690,1953,Graduation,Married,50725,0,45,4,8,1,8,8,1
7521,1952,Graduation,Together,83844,0,57,1,4,4,11,1,0
7196,1950,PhD,Married,41145,1,20,1,0,0,3,3,2
4406,1970,Graduation,Together,67419,0,29,4,9,4,8,5,1
9672,1970,2n Cycle,Married,23162,1,82,3,1,1,3,6,2
4864,1977,Graduation,Married,34380,1,68,4,4,1,3,8,2
4706,1966,Graduation,Single,34704,0,65,1,1,0,3,5,2
4070,1969,PhD,Married,94871,0,99,1,8,5,4,7,0
25,1958,Graduation,Married,65148,0,9,2,6,6,7,4,0
3697,1954,Graduation,Together,39898,0,20,2,3,0,4,7,2
217,1956,Master,Single,64857,0,78,1,7,5,10,4,0
4220,1970,PhD,Married,59892,0,26,1,2,1,3,3,2
5286,1987,Master,Single,41020,0,68,1,3,2,4,3,2
9559,1961,PhD,Married,57072,0,79,2,7,5,13,5,0
2849,1979,Graduation,Single,60474,0,25,7,10,2,12,7,1
7787,1960,Graduation,Together,62807,0,83,3,5,3,12,5,1
3102,1981,2n Cycle,Together,19414,1,32,1,1,0,3,8,2
5868,1980,Graduation,Married,19107,1,49,2,1,0,3,7,2
8370,1976,2n Cycle,Together,75484,0,50,2,7,3,6,4,0
9988,1976,Master,Single,70379,0,84,3,6,3,13,4,0
2939,1970,Master,Together,79419,0,96,1,4,6,4,2,0
5529,1946,PhD,Together,64014,2,56,7,8,2,5,7,1
9743,1955,Graduation,Married,76998,0,85,2,11,8,8,6,0
5763,1972,Master,Together,49854,1,63,5,6,2,5,6,1
3478,1971,PhD,Married,60585,1,17,10,7,4,9,5,1
7494,1950,PhD,Divorced,42873,1,11,4,6,1,4,8,1
1763,1988,Graduation,Together,87679,0,62,1,7,11,10,4,0
7250,1978,Graduation,Together,57867,1,48,7,7,2,9,6,1
2005,1990,Graduation,Married,35765,1,86,2,2,0,4,6,2
10770,1959,Graduation,Married,65492,0,73,2,4,7,13,2,0
6885,1977,Graduation,Divorced,32952,1,36,1,2,0,3,7,2
2072,1969,PhD,Together,53374,0,34,6,4,2,9,9,1
9463,1959,Graduation,Together,71706,0,16,4,9,5,7,5,1
6318,1988,Graduation,Married,68487,0,48,1,9,7,13,4,0
4093,1975,Master,Together,53253,1,61,7,4,3,5,5,1
5751,1973,2n Cycle,Divorced,31163,1,54,1,1,0,3,6,2
3340,1977,Graduation,Married,42014,1,56,6,7,1,6,8,1
3594,1973,Master,Married,54108,1,74,13,8,2,9,8,1
3584,1955,PhD,Single,49667,0,35,2,5,10,5,8,1
3643,1974,Master,Married,63206,0,65,1,4,3,6,2,0
851,1972,Master,Married,57136,1,48,9,5,2,10,6,1
7706,1975,2n Cycle,Together,46772,0,88,6,11,8,5,8,1
3967,1971,PhD,Married,78931,0,19,1,2,8,13,1,0
10128,1958,Graduation,Together,53977,0,21,5,5,5,12,5,1
486,1988,Graduation,Married,84219,0,27,1,3,4,10,1,0
9,1975,Master,Single,46098,1,86,4,3,2,2,8,2
9451,1965,Graduation,Married,73538,0,92,3,10,4,9,7,1
9264,1986,Graduation,Married,79529,0,1,1,4,8,9,2,0
3865,1977,2n Cycle,Together,20981,0,14,1,3,1,2,8,2
2853,1980,Graduation,Single,51766,1,74,2,4,2,4,5,2
1490,1962,Graduation,Married,55759,0,84,5,10,3,8,8,1
6310,1978,Graduation,Married,33039,1,4,1,2,0,4,5,2
10380,1972,Master,Married,37787,1,50,1,3,0,3,8,2
3887,1970,Graduation,Single,27242,1,2,2,2,0,3,9,2
4278,1983,PhD,Single,87188,0,73,1,10,2,6,3,0
8643,1971,Graduation,Together,69930,0,21,1,4,5,12,3,0
1998,1976,Graduation,Single,37697,1,82,1,2,1,3,6,2
10795,1973,PhD,Married,37401,1,14,2,2,0,3,7,2
11110,1973,Graduation,Single,3502,1,56,0,0,0,0,14,2
2408,1976,Graduation,Married,58597,1,20,12,7,4,9,7,1
202,1948,PhD,Widow,82032,0,54,0,4,6,7,1,0
7998,1958,Graduation,Together,28087,1,77,3,2,2,2,7,2
830,1987,PhD,Single,74004,0,5,1,4,6,4,3,0
3536,1960,Graduation,Together,19740,0,65,2,1,1,3,5,2
6050,1975,2n Cycle,Married,57036,0,33,4,6,3,13,9,1
125,1958,2n Cycle,Together,53083,1,65,6,5,1,5,7,1
3463,1975,PhD,Married,69283,0,41,4,7,3,13,5,1
2804,1975,Master,Single,46098,1,86,4,3,2,2,8,2
3745,1988,2n Cycle,Married,23331,1,92,2,3,0,3,8,2
9771,1988,2n Cycle,Single,23331,1,97,6,5,1,5,9,1
451,1989,Graduation,Single,9255,1,91,1,1,1,2,8,2
10530,1959,PhD,Widow,67786,0,0,1,3,6,6,1,0
1079,1971,PhD,Married,71969,0,59,3,3,4,9,8,1
8920,1967,Master,Single,59235,1,4,3,11,2,12,7,1
6678,1989,Graduation,Together,31928,1,5,2,3,0,4,7,2
3852,1961,Master,Together,74881,1,48,4,9,2,12,5,1
528,1978,Graduation,Married,65819,0,99,1,5,4,10,3,0
73,1953,PhD,Single,51411,1,81,1,0,0,3,5,2
5589,1964,Graduation,Divorced,51983,0,95,3,9,2,10,7,1
10212,1986,Master,Together,42386,1,43,1,3,0,3,8,2
6365,1987,2n Cycle,Married,30390,0,5,1,2,0,3,6,2
5636,1963,Graduation,Single,30983,0,50,1,4,0,3,8,2
591,1957,Graduation,Widow,66033,0,76,2,8,3,7,7,1
2217,1975,2n Cycle,Married,37284,1,46,1,0,0,3,6,2
2544,1951,Master,Divorced,57530,0,68,1,1,1,4,1,2
7725,1965,2n Cycle,Married,76800,0,33,1,4,4,7,1,0
8091,1956,Graduation,Married,63943,0,50,1,6,4,6,5,0
7321,1962,Graduation,Together,76081,0,85,1,4,5,4,2,0
5462,1974,Graduation,Married,67445,0,63,5,9,6,12,6,1
7791,1967,Master,Married,37054,1,89,2,1,0,3,7,2
955,1962,Master,Together,47175,1,81,7,4,2,4,8,1
4037,1976,Graduation,Divorced,31859,1,77,1,1,0,2,7,2
6642,1961,Graduation,Divorced,27215,2,50,4,2,1,4,6,2
2793,1976,PhD,Divorced,70179,0,10,3,7,3,13,5,1
5424,1983,Graduation,Married,39922,1,30,2,3,0,4,8,2
879,1976,Master,Married,49681,0,66,6,7,1,7,7,1
9530,1988,Graduation,Married,24645,1,16,1,1,0,2,8,2
4828,1954,Graduation,Divorced,79865,0,12,1,5,10,5,1,0
10699,1985,Graduation,Married,44322,1,30,2,3,0,3,8,2
1497,1952,Graduation,Single,47958,0,8,2,6,3,5,5,1
7476,1964,Master,Single,63972,0,93,4,5,4,10,4,1
4390,1954,Graduation,Together,75315,0,14,2,5,4,12,2,0
10478,1950,PhD,Married,55517,1,53,5,11,1,6,9,1
1081,1957,PhD,Married,75283,1,26,11,6,3,5,4,1
4261,1946,PhD,Single,82800,0,23,1,7,6,12,3,0
9916,1954,Graduation,Married,38998,1,92,3,2,0,3,8,2
5350,1991,Master,Single,90638,0,29,1,3,4,10,1,0
8135,1986,Master,Married,27161,1,41,1,1,0,3,7,2
8685,1977,Graduation,Married,42014,1,56,6,7,1,6,8,1
4967,1960,PhD,Together,38201,0,19,4,5,1,5,8,1
2130,1982,Graduation,Together,45203,2,4,1,3,1,3,6,2
9298,1947,PhD,Together,81574,0,89,1,4,5,8,1,0
8175,1992,Graduation,Married,34935,0,71,1,2,1,4,7,2
6257,1976,Master,Single,60482,0,81,1,7,2,7,7,1
3790,1956,Graduation,Together,34633,2,31,1,1,0,2,6,2
9952,1947,Master,Together,78093,0,53,1,4,7,5,1,0
3503,1950,Graduation,Divorced,82460,0,78,1,5,3,6,1,0
5223,1966,Master,Together,45903,0,80,2,2,1,3,4,2
4608,1987,Graduation,Divorced,81361,0,18,1,3,10,13,1,0
1626,1973,PhD,Divorced,35860,1,37,2,1,1,2,5,2
4764,1952,Master,Together,40442,1,52,4,3,1,4,7,2
2471,1965,Graduation,Married,61482,0,39,1,3,2,6,2,0
5892,1980,Graduation,Married,34968,1,11,7,3,2,5,7,1
2612,1987,Graduation,Married,75794,0,33,1,7,5,12,3,0
4971,1962,PhD,Together,31497,0,22,2,3,1,4,8,2
5185,1955,Graduation,Married,74268,0,83,1,4,3,5,2,0
10069,1988,Basic,Together,13724,1,43,1,2,0,2,9,2
2262,1965,Master,Together,45143,0,74,3,6,1,5,7,1
1131,1967,PhD,Single,52569,0,54,1,2,0,4,3,2
1041,1973,PhD,Single,48432,0,3,5,7,1,6,8,1
24,1960,Master,Together,17144,1,96,5,3,0,4,7,2
3409,1984,Graduation,Single,36108,1,68,3,7,1,4,9,1
7022,1971,Graduation,Married,76445,1,2,1,2,5,13,6,0
7943,1975,PhD,Married,36663,1,40,1,1,1,3,2,2
5272,1965,Master,Married,53843,0,64,4,8,5,3,7,1
5453,1956,Master,Married,90226,0,26,1,4,7,12,2,0
2565,1955,Master,Divorced,70638,0,69,1,4,5,10,3,0
800,1960,Graduation,Together,44512,1,57,2,1,0,3,4,2
11092,1961,Graduation,Married,27116,1,78,2,2,0,3,7,2
5062,1963,PhD,Married,54072,1,71,1,2,0,2,8,2
8969,1977,Graduation,Married,71855,0,59,4,5,5,11,3,0
4656,1990,2n Cycle,Single,51250,1,28,5,10,5,4,9,1
4480,1973,Master,Married,60432,0,61,5,7,2,5,6,1
9971,1964,PhD,Married,65526,0,22,1,4,4,8,2,0
6729,1988,Graduation,Single,68655,0,95,1,4,5,11,3,0
1773,1978,2n Cycle,Married,12393,0,38,1,2,0,3,9,2
9242,1990,Graduation,Single,64509,0,19,1,6,3,9,4,0
1764,1975,Graduation,Single,33955,1,92,4,5,1,5,8,1
6215,1977,Graduation,Married,31353,1,24,2,1,1,2,8,2
10099,1984,Graduation,Married,55434,1,21,3,5,3,13,4,0
5423,1983,Graduation,Together,28359,1,35,1,1,0,2,7,2
940,1987,Graduation,Single,57100,1,9,2,3,2,7,3,0
3011,1965,Graduation,Married,69139,0,23,1,4,1,5,4,0
3298,1956,Master,Married,52973,0,92,7,9,6,9,8,1
8286,1965,PhD,Together,51717,0,55,1,3,0,4,7,2
9668,1971,Graduation,Married,18793,1,14,3,2,0,4,8,2
5120,1982,2n Cycle,Together,66664,0,78,1,5,7,6,3,0
6097,1959,Graduation,Single,50664,1,64,9,8,1,6,9,1
7019,1963,Graduation,Together,54414,1,49,4,3,1,5,4,2
7408,1952,PhD,Married,54549,0,8,2,5,1,4,7,2
8041,1971,PhD,Widow,47111,0,35,6,3,2,10,9,1
252,1963,PhD,Divorced,41003,0,11,1,6,2,8,6,1
9986,1982,Graduation,Together,19444,1,8,3,4,1,2,7,2
3276,1976,2n Cycle,Together,36301,1,53,1,3,0,3,7,2
3859,1947,PhD,Together,73059,0,36,1,9,3,13,4,0
3570,1969,PhD,Together,42731,1,64,3,4,1,5,5,2
3783,1959,PhD,Married,52854,1,43,2,2,1,4,5,2
10207,1978,Graduation,Together,22775,1,40,1,1,0,2,8,2
10906,1948,PhD,Together,46681,0,52,2,4,6,4,5,0
3427,1955,PhD,Married,59821,0,11,6,11,2,7,8,1
5209,1954,Graduation,Divorced,50002,0,21,2,8,2,7,7,1
10711,1945,Graduation,Married,69755,0,23,1,3,6,12,1,0
10785,1969,Graduation,Married,44078,1,17,2,2,0,3,5,2
2814,1976,Master,Together,30560,1,6,1,1,0,3,7,2
6866,1969,Master,Together,35924,1,56,1,1,0,3,5,2
1665,1964,PhD,Divorced,64140,0,71,5,2,5,6,5,1
6575,1981,Graduation,Together,56386,1,51,8,9,1,7,9,1
3829,1979,Basic,Together,24594,1,94,1,1,0,3,5,2
3091,1981,2n Cycle,Together,75774,1,27,1,7,5,8,4,0
10141,1960,Master,Divorced,39228,0,1,1,0,0,3,4,2
5177,1974,Master,Married,58494,0,56,2,6,2,6,6,1
7005,1981,Graduation,Single,58684,0,71,1,5,3,12,2,0
6409,1967,Graduation,Divorced,57136,0,18,1,7,5,7,6,0
7485,1950,PhD,Widow,56551,1,48,3,2,1,4,4,2
8079,1982,Graduation,Married,22448,1,86,3,2,1,3,3,2
8395,1961,Graduation,Single,82014,0,48,1,3,6,12,6,0
10352,1963,Graduation,Widow,34213,1,2,3,3,1,2,9,2
4931,1977,Graduation,Together,157146,0,13,0,0,28,0,1,0
13,1947,PhD,Widow,25358,0,57,2,1,0,3,6,2
1834,1978,Master,Single,35544,1,77,1,2,0,3,7,2
2285,1954,Master,Together,36634,0,0,3,5,2,5,7,2
2295,1954,PhD,Married,62670,0,57,1,5,3,13,3,0
1378,1972,2n Cycle,Together,50334,0,24,6,7,4,6,6,1
2781,1981,Graduation,Single,72066,0,55,1,4,6,6,2,0
1165,1958,PhD,Single,50729,1,62,9,6,2,7,6,1
1404,1968,Graduation,Together,34916,2,89,4,5,1,3,9,2
6457,1976,Graduation,Divorced,64892,0,77,2,6,4,12,4,0
2639,1966,Graduation,Single,43602,1,45,3,3,1,2,6,2
8299,1989,PhD,Single,33996,0,46,1,1,1,3,4,2
6437,1985,2n Cycle,Single,41473,1,80,1,2,0,3,7,2
6912,1967,PhD,Married,63246,0,60,1,6,3,12,4,0
7327,1959,PhD,Married,36732,1,71,3,1,1,4,2,2
5299,1970,PhD,Married,69084,1,43,2,7,3,13,8,1
4127,1967,PhD,Married,77766,0,97,2,11,10,11,6,0
8143,1985,PhD,Single,37929,0,49,2,4,2,5,7,2
1964,1951,Graduation,Together,86610,0,66,1,5,6,6,2,0
3690,1986,Master,Married,80141,0,20,1,7,4,10,6,0
3433,1955,2n Cycle,Married,72635,0,54,1,6,8,6,3,0
3389,1970,Graduation,Married,69016,0,61,4,8,9,13,5,0
4712,1991,2n Cycle,Together,20193,0,18,1,1,1,4,4,2
1170,1975,Graduation,Married,27573,1,45,4,5,1,4,8,2
6347,1979,Basic,Single,15862,1,26,1,1,0,3,8,2
4065,1976,PhD,Married,49544,1,0,2,5,1,8,7,1
8230,1980,Graduation,Married,33228,1,28,1,2,0,3,7,2
1215,1978,Graduation,Together,70440,0,49,1,5,10,7,3,0
5939,1971,Graduation,Together,38232,1,84,4,3,1,3,5,2
2156,1955,PhD,Married,22554,1,38,4,2,0,4,5,2
7788,1983,PhD,Married,23536,1,53,1,0,0,3,3,2
10323,1952,Graduation,Married,49413,0,88,2,4,2,5,5,2
7947,1969,Graduation,Married,42231,1,99,1,1,0,3,5,2
1891,1980,Master,Divorced,78789,0,12,1,4,6,5,2,0
2570,1968,Graduation,Together,56534,0,35,4,10,4,7,8,1
9256,1971,Graduation,Single,58350,0,5,4,8,3,12,6,1
295,1989,Graduation,Single,81217,0,77,1,3,7,11,1,0
7397,1951,Graduation,Single,49090,0,45,3,7,2,9,7,1
6349,1987,Master,Divorced,61787,0,71,1,8,4,6,5,0
10790,1985,PhD,Married,18169,1,40,1,1,0,2,8,2
10398,1981,2n Cycle,Single,24336,1,82,1,1,0,2,7,2
2431,1990,Graduation,Married,18222,0,70,1,2,0,3,8,2
550,1952,Graduation,Divorced,62335,0,87,2,3,3,13,2,0
1890,1971,2n Cycle,Together,42033,1,95,1,1,0,2,7,2
10742,1983,PhD,Married,86580,0,72,0,4,2,5,1,0
10356,1957,PhD,Divorced,41437,1,5,1,1,0,3,7,2
4676,1951,Master,Widow,73705,0,86,2,9,6,8,5,0
8852,1976,Graduation,Married,61064,0,80,5,8,4,11,6,1
3565,1955,Master,Married,38452,1,62,3,3,0,3,7,2
5294,1989,Graduation,Single,18358,1,49,3,3,0,4,7,2
1958,1973,PhD,Together,55012,0,85,6,8,2,9,5,1
7349,1973,Basic,Together,9722,1,7,4,3,1,3,8,2
8799,1984,PhD,Married,38175,1,6,3,3,1,4,7,2
1351,1956,Master,Together,58656,0,25,4,7,8,13,6,1
1045,1965,Graduation,Together,52117,0,55,2,5,2,4,7,2
7732,1978,Graduation,Married,64813,1,81,1,7,2,10,5,0
8070,1973,PhD,Married,54222,0,98,1,3,3,5,3,0
477,1986,Graduation,Married,83512,0,31,1,4,7,10,1,0
7832,1959,Master,Married,77520,0,30,1,8,7,7,4,0
