,Transaction_ID,Configuration,Screen_Size,Battery_Life,RAM,Processor_Speeds,Integrated_Wireless,HD_Size,Bundled_Applications,Retail_Price
4712,161304,85,15,4,2,2.4,Yes,120,Yes,350
4713,123802,101,15,4,4,1.5,Yes,120,Yes,580
4714,60478,272,15,5,4,2,No,300,No,
4715,97618,440,17,4,1,1.5,Yes,300,No,535
4716,278503,455,17,4,1,2,Yes,300,Yes,
4717,186220,236,15,5,2,2.4,No,80,No,420
4718,154153,163,15,5,1,2,Yes,80,Yes,
4719,79556,667,17,5,2,2.4,No,80,Yes,600
4720,207670,364,15,6,2,2,No,80,No,425
4721,216007,485,17,4,2,1.5,Yes,120,Yes,530
4722,228119,345,15,6,2,1.5,No,40,Yes,400
4723,258339,212,15,5,2,2,Yes,80,No,345
4724,204750,645,17,5,2,2,Yes,120,Yes,585
4725,263851,761,17,6,1,2.4,No,40,Yes,399
4726,292164,442,17,4,1,1.5,No,40,No,259
4727,295872,329,15,6,1,2.4,No,40,Yes,470
4728,110237,342,15,6,2,1.5,Yes,120,No,460
4729,127395,218,15,5,2,2,No,40,No,325
4730,204275,752,17,6,1,2,No,300,No,625
4731,177860,318,15,6,1,2,No,120,No,445
4732,94195,85,15,4,2,2.4,Yes,120,Yes,520
4733,62855,132,15,4,4,2.4,Yes,80,No,392
4734,75901,461,17,4,1,2,No,120,Yes,530
4735,286071,312,15,6,1,2,Yes,300,No,357
4736,226803,590,17,5,1,1.5,No,120,No,455
4737,160564,790,17,6,2,2,Yes,120,No,625
4738,96891,77,15,4,2,2,No,120,Yes,425
4739,29377,361,15,6,2,2,No,40,Yes,495
4740,254391,587,17,5,1,1.5,No,80,Yes,480
4741,94591,445,17,4,1,1.5,No,120,Yes,505
4742,190910,71,15,4,2,2,Yes,300,Yes,475
4743,204670,184,15,5,1,2.4,Yes,300,No,490
4744,75125,161,15,5,1,2,Yes,40,Yes,385
4745,189804,501,17,4,2,2,Yes,120,Yes,565
4746,168698,550,17,4,4,2,Yes,120,No,655
4747,291254,612,17,5,1,2.4,Yes,80,No,500
4748,187938,328,15,6,1,2.4,Yes,300,No,570
4749,262696,650,17,5,2,2,No,40,No,435
4750,202865,417,15,6,4,2.4,Yes,40,Yes,670
4751,169813,405,15,6,4,2,Yes,120,Yes,
4752,261974,724,17,6,1,1.5,Yes,80,No,530
4753,117848,464,17,4,1,2,No,300,No,535
4754,260937,482,17,4,2,1.5,Yes,40,No,410
4755,137036,445,17,4,1,1.5,No,120,Yes,500
4756,125438,71,15,4,2,2,Yes,300,Yes,495
4757,55773,24,15,4,1,2,Yes,300,No,308
4758,288503,441,17,4,1,1.5,No,40,Yes,420
4759,206911,413,15,6,4,2,No,120,Yes,685
4760,107206,367,15,6,2,2,No,300,Yes,575
4761,1168,23,15,4,1,2,Yes,300,Yes,515
4762,103277,312,15,6,1,2,Yes,300,No,535
4763,214463,462,17,4,1,2,No,120,No,465
4764,208062,745,17,6,1,2,No,40,Yes,555
4765,129327,215,15,5,2,2,Yes,300,Yes,515
4766,117696,598,17,5,1,2,Yes,120,No,515
4767,17555,63,15,4,2,1.5,No,300,Yes,350
4768,10315,70,15,4,2,2,Yes,120,No,445
4769,282769,679,17,5,4,1.5,Yes,300,Yes,760
4770,76863,240,15,5,2,2.4,No,300,No,530
4771,59320,582,17,5,1,1.5,Yes,120,No,500
4772,54263,610,17,5,1,2.4,Yes,40,No,490
4773,149126,198,15,5,2,1.5,Yes,120,No,370
4774,149216,377,15,6,2,2.4,No,40,Yes,364
4775,161196,251,15,5,4,1.5,No,80,Yes,560
4776,56676,618,17,5,1,2.4,No,40,No,329
4777,165765,348,15,6,2,1.5,No,80,No,287
4778,232267,817,17,6,4,1.5,Yes,40,Yes,720
4779,74994,825,17,6,4,1.5,No,40,Yes,700
4780,166666,255,15,5,4,1.5,No,300,Yes,640
4781,157228,601,17,5,1,2,No,40,Yes,336
4782,254552,243,15,5,4,1.5,Yes,80,Yes,580
4783,14601,74,15,4,2,2,No,40,No,365
4784,190986,348,15,6,2,1.5,No,80,No,400
4785,103844,626,17,5,2,1.5,Yes,40,No,480
4786,39233,517,17,4,2,2.4,Yes,120,Yes,630
4787,174893,560,17,4,4,2,No,300,No,695
4788,60150,349,15,6,2,1.5,No,120,Yes,510
4789,24694,203,15,5,2,1.5,No,80,Yes,430
4790,66933,336,15,6,1,2.4,No,300,No,570
4791,13959,313,15,6,1,2,No,40,Yes,470
4792,119368,184,15,5,1,2.4,Yes,300,No,500
4793,19503,66,15,4,2,2,Yes,40,No,375
4794,122103,107,15,4,4,1.5,No,80,Yes,540
4795,238094,593,17,5,1,2,Yes,40,Yes,490
4796,95275,727,17,6,1,1.5,Yes,300,Yes,685
4797,195707,467,17,4,1,2.4,Yes,80,Yes,540
4798,5146,349,15,6,2,1.5,No,120,Yes,560
4799,234821,612,17,5,1,2.4,Yes,80,No,505
4800,8673,23,15,4,1,2,Yes,300,Yes,510
4801,12883,207,15,5,2,1.5,No,300,Yes,530
4802,44952,739,17,6,1,2,Yes,80,Yes,635
4803,216150,489,17,4,2,1.5,No,40,Yes,450
4804,285209,510,17,4,2,2,No,120,No,
4805,230383,757,17,6,1,2.4,Yes,120,Yes,655
4806,240559,378,15,6,2,2.4,No,40,No,450
4807,130792,166,15,5,1,2,Yes,120,No,390
4808,64940,277,15,5,4,2.4,Yes,120,Yes,455
4809,127028,133,15,4,4,2.4,Yes,120,Yes,630
4810,103328,213,15,5,2,2,Yes,120,Yes,465
4811,284186,149,15,5,1,1.5,Yes,120,Yes,395
4812,273851,267,15,5,4,2,No,80,Yes,585
4813,231891,648,17,5,2,2,Yes,300,No,585
4814,136661,557,17,4,4,2,No,120,Yes,685
4815,108602,94,15,4,2,2.4,No,120,No,440
4816,102601,67,15,4,2,2,Yes,80,Yes,425
4817,159331,723,17,6,1,1.5,Yes,80,Yes,595
4818,100431,103,15,4,4,1.5,Yes,300,Yes,640
4819,45921,211,15,5,2,2,Yes,80,Yes,455
4820,166994,315,15,6,1,2,No,80,Yes,475
4821,37221,195,15,5,2,1.5,Yes,80,Yes,440
4822,54741,498,17,4,2,2,Yes,40,No,495
4823,5710,213,15,5,2,2,Yes,120,Yes,525
4824,60211,393,15,6,4,1.5,No,40,Yes,420
4825,206868,278,15,5,4,2.4,Yes,120,No,600
4826,283807,859,17,6,4,2.4,No,80,Yes,790
4827,150770,515,17,4,2,2.4,Yes,80,Yes,406
4828,8257,3,15,4,1,1.5,Yes,80,Yes,405
4829,5563,343,15,6,2,1.5,Yes,300,Yes,640
4830,285897,77,15,4,2,2,No,120,Yes,375
4831,282509,726,17,6,1,1.5,Yes,120,No,550
4832,49337,582,17,5,1,1.5,Yes,120,No,500
4833,176747,762,17,6,1,2.4,No,40,No,535
4834,73014,71,15,4,2,2,Yes,300,Yes,505
4835,226229,362,15,6,2,2,No,40,No,375
4836,140759,746,17,6,1,2,No,40,No,515
4837,134595,373,15,6,2,2.4,Yes,120,Yes,610
4838,223775,710,17,5,4,2.4,Yes,120,No,700
4839,200730,46,15,4,1,2.4,No,120,No,390
4840,258021,326,15,6,1,2.4,Yes,120,No,500
4841,40470,637,17,5,2,1.5,No,120,Yes,406
4842,167701,317,15,6,1,2,No,120,Yes,495
4843,31931,316,15,6,1,2,No,80,No,445
4844,275954,758,17,6,1,2.4,Yes,120,No,600
4845,117304,746,17,6,1,2,No,40,No,515
4846,128758,475,17,4,1,2.4,No,80,Yes,530
4847,85996,261,15,5,4,2,Yes,120,Yes,625
4848,139923,396,15,6,4,1.5,No,80,No,590
4849,92773,159,15,5,1,1.5,No,300,Yes,460
4850,97674,219,15,5,2,2,No,80,Yes,425
4851,129420,589,17,5,1,1.5,No,120,Yes,520
4852,87588,327,15,6,1,2.4,Yes,300,Yes,635
4853,121674,210,15,5,2,2,Yes,40,No,345
4854,291631,451,17,4,1,2,Yes,80,Yes,
4855,167935,328,15,6,1,2.4,Yes,300,No,
4856,6354,171,15,5,1,2,No,80,Yes,435
4857,208528,515,17,4,2,2.4,Yes,80,Yes,570
4858,82352,80,15,4,2,2,No,300,No,435
4859,262061,346,15,6,2,1.5,No,40,No,238
4860,140526,259,15,5,4,2,Yes,80,Yes,605
4861,16027,303,15,6,1,1.5,No,300,Yes,560
4862,160140,290,15,6,1,1.5,Yes,40,No,266
4863,104442,84,15,4,2,2.4,Yes,80,No,450
4864,105064,837,17,6,4,2,Yes,120,Yes,805
4865,246707,86,15,4,2,2.4,Yes,120,No,430
4866,202945,364,15,6,2,2,No,80,No,425
4867,77686,116,15,4,4,2,Yes,80,No,535
4868,258975,316,15,6,1,2,No,80,No,410
4869,22662,147,15,5,1,1.5,Yes,80,Yes,420
4870,185125,366,15,6,2,2,No,120,No,445
4871,38395,293,15,6,1,1.5,Yes,120,Yes,510
4872,50638,690,17,5,4,2,Yes,40,No,615
4873,107972,601,17,5,1,2,No,40,Yes,485
4874,223257,391,15,6,4,1.5,Yes,300,Yes,740
4875,121170,546,17,4,4,2,Yes,40,No,595
4876,287725,344,15,6,2,1.5,Yes,300,No,480
4877,227682,432,15,6,4,2.4,No,300,No,720
4878,115938,203,15,5,2,1.5,No,80,Yes,390
4879,71863,80,15,4,2,2,No,300,No,435
4880,65463,402,15,6,4,2,Yes,40,No,
4881,81634,342,15,6,2,1.5,Yes,120,No,470
4882,41908,84,15,4,2,2.4,Yes,80,No,460
4883,258512,111,15,4,4,1.5,No,300,Yes,620
4884,246067,784,17,6,2,1.5,No,300,No,620
4885,14669,353,15,6,2,2,Yes,40,Yes,535
4886,43054,276,15,5,4,2.4,Yes,80,No,580
4887,61178,783,17,6,2,1.5,No,300,Yes,504
4888,61761,430,15,6,4,2.4,No,120,No,660
4889,163722,416,15,6,4,2,No,300,No,
4890,268603,286,15,5,4,2.4,No,120,No,580
4891,232809,173,15,5,1,2,No,120,Yes,405
4892,157040,664,17,5,2,2.4,Yes,300,No,441
4893,8729,176,15,5,1,2,No,300,No,460
4894,10813,77,15,4,2,2,No,120,Yes,475
4895,112731,415,15,6,4,2,No,300,Yes,745
4896,278175,845,17,6,4,2,No,120,Yes,
4897,206899,332,15,6,1,2.4,No,80,No,470
4898,222184,639,17,5,2,1.5,No,300,Yes,590
4899,55492,364,15,6,2,2,No,80,No,465
4900,165140,755,17,6,1,2.4,Yes,80,Yes,645
4901,229269,593,17,5,1,2,Yes,40,Yes,490
4902,116148,728,17,6,1,1.5,Yes,300,No,630
4903,91577,506,17,4,2,2,No,40,No,465
4904,150408,209,15,5,2,2,Yes,40,Yes,385
4905,141859,394,15,6,4,1.5,No,40,No,550
4906,82432,438,17,4,1,1.5,Yes,120,No,475
4907,246783,305,15,6,1,2,Yes,40,Yes,445
4908,169607,585,17,5,1,1.5,No,40,Yes,455
4909,137546,663,17,5,2,2.4,Yes,300,Yes,690
4910,49090,671,17,5,2,2.4,No,300,Yes,690
4911,174019,855,17,6,4,2.4,Yes,300,Yes,890
4912,284822,380,15,6,2,2.4,No,80,No,336
4913,241108,632,17,5,2,1.5,Yes,300,No,560
4914,180389,370,15,6,2,2.4,Yes,40,No,490
4915,92297,28,15,4,1,2,No,80,No,335
4916,39967,149,15,5,1,1.5,Yes,120,Yes,
4917,153168,205,15,5,2,1.5,No,120,Yes,400
4918,247206,730,17,6,1,1.5,No,40,No,475
4919,28327,9,15,4,1,1.5,No,40,Yes,335
4920,237690,437,17,4,1,1.5,Yes,120,Yes,505
4921,229726,230,15,5,2,2.4,Yes,120,No,450
4922,213113,169,15,5,1,2,No,40,Yes,350
4923,117626,777,17,6,2,1.5,No,40,Yes,580
4924,290493,289,15,6,1,1.5,Yes,40,Yes,
4925,276420,356,15,6,2,2,Yes,80,No,425
4926,89092,468,17,4,1,2.4,Yes,80,No,505
4927,17919,207,15,5,2,1.5,No,300,Yes,520
4928,64753,449,17,4,1,2,Yes,40,Yes,495
4929,101324,817,17,6,4,1.5,Yes,40,Yes,720
4930,285450,163,15,5,1,2,Yes,80,Yes,280
4931,93626,249,15,5,4,1.5,No,40,Yes,520
4932,284208,466,17,4,1,2.4,Yes,40,No,440
4933,38669,316,15,6,1,2,No,80,No,445
4934,227094,209,15,5,2,2,Yes,40,Yes,365
4935,15343,207,15,5,2,1.5,No,300,Yes,530
4936,195512,319,15,6,1,2,No,300,Yes,550
4937,237520,239,15,5,2,2.4,No,300,Yes,540
4938,84918,335,15,6,1,2.4,No,300,Yes,615
4939,211953,605,17,5,1,2,No,120,Yes,535
4940,226089,184,15,5,1,2.4,Yes,300,No,485
4941,239760,72,15,4,2,2,Yes,300,No,415
4942,100637,310,15,6,1,2,Yes,120,No,475
4943,209543,461,17,4,1,2,No,120,Yes,515
4944,286608,133,15,4,4,2.4,Yes,120,Yes,630
4945,234435,54,15,4,2,1.5,Yes,120,No,330
4946,40455,402,15,6,4,2,Yes,40,No,
4947,77664,91,15,4,2,2.4,No,80,Yes,480
4948,153045,479,17,4,1,2.4,No,300,Yes,605
4949,263404,451,17,4,1,2,Yes,80,Yes,
4950,175389,292,15,6,1,1.5,Yes,80,No,420
4951,276885,508,17,4,2,2,No,80,No,455
4952,100057,674,17,5,4,1.5,Yes,40,No,590
4953,158274,36,15,4,1,2.4,Yes,80,No,395
4954,26276,56,15,4,2,1.5,Yes,300,No,460
4955,131925,577,17,5,1,1.5,Yes,40,Yes,480
4956,32069,162,15,5,1,2,Yes,40,No,345
4957,279508,34,15,4,1,2.4,Yes,40,No,340
4958,77553,620,17,5,1,2.4,No,80,No,505
4959,297561,262,15,5,4,2,Yes,120,No,575
4960,202515,209,15,5,2,2,Yes,40,Yes,375
4961,282510,353,15,6,2,2,Yes,40,Yes,
4962,272696,225,15,5,2,2.4,Yes,40,Yes,301
4963,231320,37,15,4,1,2.4,Yes,120,Yes,455
4964,280834,626,17,5,2,1.5,Yes,40,No,430
4965,196988,342,15,6,2,1.5,Yes,120,No,440
4966,266063,517,17,4,2,2.4,Yes,120,Yes,570
4967,22855,305,15,6,1,2,Yes,40,Yes,485
4968,104471,728,17,6,1,1.5,Yes,300,No,635
4969,208138,452,17,4,1,2,Yes,80,No,465
4970,97680,218,15,5,2,2,No,40,No,335
4971,246971,673,17,5,4,1.5,Yes,40,Yes,640
4972,26861,199,15,5,2,1.5,Yes,300,Yes,530
4973,17838,149,15,5,1,1.5,Yes,120,Yes,440
4974,154300,96,15,4,2,2.4,No,300,No,490
4975,237403,698,17,5,4,2,No,40,No,595
4976,22967,309,15,6,1,2,Yes,120,Yes,545
4977,120353,23,15,4,1,2,Yes,300,Yes,480
4978,268022,400,15,6,4,1.5,No,300,No,469
4979,34501,298,15,6,1,1.5,No,40,No,380
4980,294411,285,15,5,4,2.4,No,120,Yes,630
4981,273095,523,17,4,2,2.4,No,80,Yes,530
4982,166618,250,15,5,4,1.5,No,40,No,470
4983,253208,202,15,5,2,1.5,No,40,No,260
4984,84585,730,17,6,1,1.5,No,40,No,495
4985,256771,447,17,4,1,1.5,No,300,Yes,540
4986,177024,278,15,5,4,2.4,Yes,120,No,600
4987,272076,268,15,5,4,2,No,80,No,
4988,160710,24,15,4,1,2,Yes,300,No,
4989,153633,585,17,5,1,1.5,No,40,Yes,455
4990,120425,567,17,4,4,2.4,Yes,300,Yes,790
4991,292556,299,15,6,1,1.5,No,80,Yes,435
4992,260409,69,15,4,2,2,Yes,120,Yes,
4993,260046,620,17,5,1,2.4,No,80,No,480
4994,187133,382,15,6,2,2.4,No,120,No,520
4995,205437,316,15,6,1,2,No,80,No,420
4996,43616,695,17,5,4,2,Yes,300,Yes,785
4997,4250,9,15,4,1,1.5,No,40,Yes,350
4998,35358,349,15,6,2,1.5,No,120,Yes,520
4999,236940,468,17,4,1,2.4,Yes,80,No,485
5000,133479,850,17,6,4,2.4,Yes,40,No,720
5001,169580,674,17,5,4,1.5,Yes,40,No,413
5002,254832,528,17,4,2,2.4,No,300,No,560
5003,219271,311,15,6,1,2,Yes,300,Yes,565
5004,218650,605,17,5,1,2,No,120,Yes,530
5005,138106,269,15,5,4,2,No,120,Yes,605
5006,239958,566,17,4,4,2.4,Yes,120,No,680
5007,111791,518,17,4,2,2.4,Yes,120,No,560
5008,255336,459,17,4,1,2,No,80,Yes,485
5009,159446,441,17,4,1,1.5,No,40,Yes,435
5010,37809,69,15,4,2,2,Yes,120,Yes,465
5011,269700,354,15,6,2,2,Yes,40,No,385
5012,151304,554,17,4,4,2,No,40,No,575
5013,43380,107,15,4,4,1.5,No,80,Yes,540
5014,260825,540,17,4,4,1.5,No,80,No,413
5015,6318,320,15,6,1,2,No,300,No,545
5016,102110,159,15,5,1,1.5,No,300,Yes,460
5017,220440,457,17,4,1,2,No,40,Yes,450
5018,75510,730,17,6,1,1.5,No,40,No,495
5019,83472,103,15,4,4,1.5,Yes,300,Yes,640
5020,29020,356,15,6,2,2,Yes,80,No,505
5021,237515,587,17,5,1,1.5,No,80,Yes,485
5022,109192,523,17,4,2,2.4,No,80,Yes,570
5023,218373,497,17,4,2,2,Yes,40,Yes,495
5024,253471,365,15,6,2,2,No,120,Yes,475
5025,163063,686,17,5,4,1.5,No,120,No,630
5026,271042,380,15,6,2,2.4,No,80,No,480
5027,106392,342,15,6,2,1.5,Yes,120,No,460
5028,163361,251,15,5,4,1.5,No,80,Yes,560
5029,106908,304,15,6,1,1.5,No,300,No,485
5030,271683,349,15,6,2,1.5,No,120,Yes,450
5031,44114,296,15,6,1,1.5,Yes,300,No,515
5032,40585,445,17,4,1,1.5,No,120,Yes,510
5033,204405,5,15,4,1,1.5,Yes,120,Yes,385
5034,81022,474,17,4,1,2.4,No,40,No,445
5035,43273,486,17,4,2,1.5,Yes,120,No,530
5036,178341,166,15,5,1,2,Yes,120,No,
5037,227112,40,15,4,1,2.4,Yes,300,No,465
5038,133008,652,17,5,2,2,No,80,No,515
5039,199895,7,15,4,1,1.5,Yes,300,Yes,445
5040,223511,265,15,5,4,2,No,40,Yes,545
5041,244721,297,15,6,1,1.5,No,40,Yes,400
5042,86212,528,17,4,2,2.4,No,300,No,610
5043,28104,210,15,5,2,2,Yes,40,No,385
5044,70166,235,15,5,2,2.4,No,80,Yes,510
5045,154101,258,15,5,4,2,Yes,40,No,515
5046,147693,436,17,4,1,1.5,Yes,80,No,445
5047,98281,440,17,4,1,1.5,Yes,300,No,535
5048,122828,485,17,4,2,1.5,Yes,120,Yes,560
5049,68080,686,17,5,4,1.5,No,120,No,441
5050,34650,224,15,5,2,2,No,300,No,475
5051,212083,265,15,5,4,2,No,40,Yes,545
5052,268841,384,15,6,2,2.4,No,300,No,560
5053,160437,420,15,6,4,2.4,Yes,80,No,660
5054,235924,266,15,5,4,2,No,40,No,495
5055,151137,335,15,6,1,2.4,No,300,Yes,605
5056,195631,219,15,5,2,2,No,80,Yes,395
5057,108483,667,17,5,2,2.4,No,80,Yes,590
5058,148714,402,15,6,4,2,Yes,40,No,
5059,152117,645,17,5,2,2,Yes,120,Yes,595
5060,122577,438,17,4,1,1.5,Yes,120,No,470
5061,142674,189,15,5,1,2.4,No,120,Yes,465
5062,27741,340,15,6,2,1.5,Yes,80,No,480
5063,82287,176,15,5,1,2,No,300,No,435
5064,189619,506,17,4,2,2,No,40,No,435
5065,17722,356,15,6,2,2,Yes,80,No,515
5066,240600,495,17,4,2,1.5,No,300,Yes,570
5067,108005,145,15,5,1,1.5,Yes,40,Yes,355
5068,279256,772,17,6,2,1.5,Yes,80,No,385
5069,229421,491,17,4,2,1.5,No,80,Yes,490
5070,148067,727,17,6,1,1.5,Yes,300,Yes,675
5071,14350,304,15,6,1,1.5,No,300,No,515
5072,66020,156,15,5,1,1.5,No,80,No,
5073,247072,595,17,5,1,2,Yes,80,Yes,530
5074,156758,100,15,4,4,1.5,Yes,80,No,510
5075,211416,335,15,6,1,2.4,No,300,Yes,600
5076,79256,68,15,4,2,2,Yes,80,No,375
5077,28091,212,15,5,2,2,Yes,80,No,425
5078,72807,237,15,5,2,2.4,No,120,Yes,530
5079,256643,191,15,5,1,2.4,No,300,Yes,510
5080,8733,198,15,5,2,1.5,Yes,120,No,440
5081,271126,334,15,6,1,2.4,No,120,No,480
5082,123890,318,15,6,1,2,No,120,No,450
5083,205570,638,17,5,2,1.5,No,120,No,490
5084,214245,153,15,5,1,1.5,No,40,Yes,325
5085,259396,632,17,5,2,1.5,Yes,300,No,550
5086,216067,609,17,5,1,2.4,Yes,40,Yes,515
5087,57101,412,15,6,4,2,No,80,No,615
5088,112273,149,15,5,1,1.5,Yes,120,Yes,415
5089,219580,199,15,5,2,1.5,Yes,300,Yes,460
5090,112786,79,15,4,2,2,No,300,Yes,475
5091,118575,697,17,5,4,2,No,40,Yes,645
5092,3321,357,15,6,2,2,Yes,120,Yes,605
5093,63689,456,17,4,1,2,Yes,300,No,565
5094,197544,667,17,5,2,2.4,No,80,Yes,570
5095,29687,159,15,5,1,1.5,No,300,Yes,475
5096,256470,675,17,5,4,1.5,Yes,80,Yes,680
5097,91610,597,17,5,1,2,Yes,120,Yes,570
5098,64698,291,15,6,1,1.5,Yes,80,Yes,
5099,287271,442,17,4,1,1.5,No,40,No,370
5100,24991,61,15,4,2,1.5,No,120,Yes,430
5101,266094,270,15,5,4,2,No,120,No,555
5102,140589,361,15,6,2,2,No,40,Yes,455
5103,201155,122,15,4,4,2,No,40,No,475
5104,65025,461,17,4,1,2,No,120,Yes,535
5105,249009,521,17,4,2,2.4,No,40,Yes,490
5106,74047,529,17,4,4,1.5,Yes,40,Yes,620
5107,89972,419,15,6,4,2.4,Yes,80,Yes,710
5108,259127,304,15,6,1,1.5,No,300,No,
5109,176559,67,15,4,2,2,Yes,80,Yes,405
5110,164761,302,15,6,1,1.5,No,120,No,294
5111,23261,31,15,4,1,2,No,300,Yes,
5112,238126,601,17,5,1,2,No,40,Yes,470
5113,244677,509,17,4,2,2,No,120,Yes,535
5114,74318,89,15,4,2,2.4,No,40,Yes,440
5115,61112,742,17,6,1,2,Yes,120,No,605
5116,43491,296,15,6,1,1.5,Yes,300,No,
5117,29847,366,15,6,2,2,No,120,No,505
5118,29772,224,15,5,2,2,No,300,No,485
5119,272119,593,17,5,1,2,Yes,40,Yes,485
5120,178577,630,17,5,2,1.5,Yes,120,No,520
5121,30227,51,15,4,2,1.5,Yes,80,Yes,430
5122,263079,72,15,4,2,2,Yes,300,No,
5123,293270,385,15,6,4,1.5,Yes,40,Yes,620
5124,211873,319,15,6,1,2,No,300,Yes,550
5125,201010,505,17,4,2,2,No,40,Yes,485
5126,179225,210,15,5,2,2,Yes,40,No,335
5127,192588,346,15,6,2,1.5,No,40,No,360
5128,267461,653,17,5,2,2,No,120,Yes,545
5129,235861,223,15,5,2,2,No,300,Yes,465
5130,281705,353,15,6,2,2,Yes,40,Yes,435
5131,179569,316,15,6,1,2,No,80,No,425
5132,114728,21,15,4,1,2,Yes,120,Yes,420
5133,146988,243,15,5,4,1.5,Yes,80,Yes,580
5134,76489,522,17,4,2,2.4,No,40,No,490
5135,188825,76,15,4,2,2,No,80,No,325
5136,414,344,15,6,2,1.5,Yes,300,No,590
5137,283957,102,15,4,4,1.5,Yes,120,No,530
5138,144359,270,15,5,4,2,No,120,No,555
5139,11711,171,15,5,1,2,No,80,Yes,430
5140,80951,114,15,4,4,2,Yes,40,No,495
5141,160291,301,15,6,1,1.5,No,120,Yes,470
5142,117762,321,15,6,1,2.4,Yes,40,Yes,510
5143,122819,674,17,5,4,1.5,Yes,40,No,590
5144,240419,609,17,5,1,2.4,Yes,40,Yes,515
5145,174699,371,15,6,2,2.4,Yes,80,Yes,406
5146,15418,69,15,4,2,2,Yes,120,Yes,495
5147,4191,203,15,5,2,1.5,No,80,Yes,460
5148,216600,268,15,5,4,2,No,80,No,535
5149,143684,100,15,4,4,1.5,Yes,80,No,357
5150,24584,67,15,4,2,2,Yes,80,Yes,455
5151,141614,745,17,6,1,2,No,40,Yes,560
5152,35626,303,15,6,1,1.5,No,300,Yes,550
5153,94193,183,15,5,1,2.4,Yes,300,Yes,555
5154,279532,415,15,6,4,2,No,300,Yes,
5155,89779,592,17,5,1,1.5,No,300,No,535
5156,58354,556,17,4,4,2,No,80,No,
5157,164330,181,15,5,1,2.4,Yes,120,Yes,485
5158,241199,420,15,6,4,2.4,Yes,80,No,660
5159,121879,556,17,4,4,2,No,80,No,615
5160,30516,340,15,6,2,1.5,Yes,80,No,480
5161,256639,240,15,5,2,2.4,No,300,No,480
5162,83079,459,17,4,1,2,No,80,Yes,510
5163,98686,252,15,5,4,1.5,No,80,No,510
5164,181444,202,15,5,2,1.5,No,40,No,203
5165,100883,61,15,4,2,1.5,No,120,Yes,400
5166,54990,753,17,6,1,2.4,Yes,40,Yes,620
5167,251920,493,17,4,2,1.5,No,120,Yes,350
5168,81538,167,15,5,1,2,Yes,300,Yes,505
5169,48359,320,15,6,1,2,No,300,No,520
5170,258603,7,15,4,1,1.5,Yes,300,Yes,435
5171,258588,134,15,4,4,2.4,Yes,120,No,406
5172,127018,342,15,6,2,1.5,Yes,120,No,460
5173,168535,386,15,6,4,1.5,Yes,40,No,570
5174,292382,531,17,4,4,1.5,Yes,80,Yes,462
5175,227788,491,17,4,2,1.5,No,80,Yes,490
5176,15834,350,15,6,2,1.5,No,120,No,490
5177,7404,173,15,5,1,2,No,120,Yes,455
5178,228406,494,17,4,2,1.5,No,120,No,460
5179,23244,51,15,4,2,1.5,Yes,80,Yes,440
5180,136875,830,17,6,4,1.5,No,120,No,710
5181,206982,658,17,5,2,2.4,Yes,40,No,500
5182,27361,361,15,6,2,2,No,40,Yes,495
5183,108389,732,17,6,1,1.5,No,80,No,530
5184,124493,820,17,6,4,1.5,Yes,80,No,710
5185,154663,440,17,4,1,1.5,Yes,300,No,
5186,292079,70,15,4,2,2,Yes,120,No,345
5187,149462,611,17,5,1,2.4,Yes,80,Yes,565
5188,87707,350,15,6,2,1.5,No,120,No,450
5189,59187,256,15,5,4,1.5,No,300,No,413
5190,268989,213,15,5,2,2,Yes,120,Yes,415
5191,58461,562,17,4,4,2.4,Yes,40,No,620
5192,49490,95,15,4,2,2.4,No,300,Yes,570
5193,124647,593,17,5,1,2,Yes,40,Yes,505
5194,293487,243,15,5,4,1.5,Yes,80,Yes,580
5195,16926,66,15,4,2,2,Yes,40,No,375
5196,201886,604,17,5,1,2,No,80,No,465
5197,44547,502,17,4,2,2,Yes,120,No,555
5198,207050,511,17,4,2,2,No,300,Yes,605
5199,143612,204,15,5,2,1.5,No,80,No,231
5200,85921,186,15,5,1,2.4,No,40,No,365
5201,86180,814,17,6,2,2.4,No,120,No,650
5202,230843,123,15,4,4,2,No,80,Yes,565
5203,126416,140,15,4,4,2.4,No,80,No,540
5204,200288,713,17,5,4,2.4,No,40,Yes,670
5205,207953,604,17,5,1,2,No,80,No,465
5206,183292,189,15,5,1,2.4,No,120,Yes,460
5207,193149,130,15,4,4,2.4,Yes,40,No,520
5208,141896,827,17,6,4,1.5,No,80,Yes,740
5209,108393,358,15,6,2,2,Yes,120,No,485
5210,209923,605,17,5,1,2,No,120,Yes,535
5211,240015,40,15,4,1,2.4,Yes,300,No,465
5212,255926,316,15,6,1,2,No,80,No,410
5213,105065,329,15,6,1,2.4,No,40,Yes,490
5214,37547,294,15,6,1,1.5,Yes,120,No,460
5215,185942,63,15,4,2,1.5,No,300,Yes,430
5216,18903,72,15,4,2,2,Yes,300,No,495
5217,282404,548,17,4,4,2,Yes,80,No,635
5218,26071,9,15,4,1,1.5,No,40,Yes,335
5219,141180,848,17,6,4,2,No,300,No,795
5220,277560,96,15,4,2,2.4,No,300,No,322
5221,132114,736,17,6,1,1.5,No,300,No,610
5222,255200,655,17,5,2,2,No,300,Yes,605
5223,264388,280,15,5,4,2.4,Yes,300,No,462
