tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1567,116033,TRUE,Tue Oct 31 21:29:10 +0000 2017,"@VirginAtlantic 3 times over an hour on the phone, let’s just hope everything is correct now I’d hate for something to be wrong for a special occasion",1566,1568
1569,116033,TRUE,Tue Oct 31 19:59:52 +0000 2017,"3rd call to @VirginAtlantic hoping everything is sorted, booked flights for 4 guys and 2 peoples details were incorrect should I be worried?",1568,
1571,116034,TRUE,Tue Oct 31 22:22:26 +0000 2017,"@116035 refuses to provide me with a copy of my contract, even though they’re quoting it to justify stealing $800 from me","15,701,572",
1574,116036,TRUE,Tue Oct 31 22:03:56 +0000 2017,@BofA_Help Thanks,1573,1575
1578,116037,TRUE,Mon Oct 30 14:05:56 +0000 2017,@BofA_Help Anytime after 12noon today or anytime tomorrow,"1,577,157,915,801,580",1582
1583,116037,TRUE,Sun Oct 29 03:46:26 +0000 2017,@BofA_Help Whenever your ready,1582,1584
1585,116037,TRUE,Sat Oct 28 21:26:08 +0000 2017,"@BofA_Help Okay, I'm currently on the middle of something, I will return your call shortly thank you",1584,1586
1587,116037,TRUE,Sat Oct 28 18:45:24 +0000 2017,"@BofA_Help Thank you because I just was beginning to become comfortable with you all, Everything was going great","15,881,586",1589
1590,116037,TRUE,Sat Oct 28 17:04:24 +0000 2017,"@116035 the the woman says, were regulated by the government they won't let us help you..She literally just blamed the government",1589,
1592,116038,TRUE,Tue Oct 31 21:59:05 +0000 2017,@116035 i have a question,"15,911,593",
1595,116039,TRUE,Tue Oct 31 20:48:27 +0000 2017,@XboxSupport week 2 licence wont' validate my minecraft for windows 10 https://t.co/GbY14vW0FP,1594,
1597,116040,TRUE,Tue Oct 31 22:48:47 +0000 2017,"@XboxSupport Connection via Ethernet not possible where he is, also there's no file to delete &amp; restart as said before he's done a power cycle?",1599,1596
1598,116040,TRUE,Tue Oct 31 21:41:12 +0000 2017,"@XboxSupport my brother can't install Forza 7 on his Xbox one, he's already tried a power cycle, what can he do please?",1596,
1601,116041,TRUE,Tue Oct 31 21:07:14 +0000 2017,@XboxSupport who would I message for backwards compatible game suggestions 2 great games have sat on the fourms since 2015 https://t.co/Hv4lYsUelZ,"16,001,602",
1604,116043,TRUE,Wed Nov 01 00:39:02 +0000 2017,@XboxSupport @116042 Yeah have to reboot game when animals become ill and the strikes and crisis come way to quickly,,1603
1605,116044,TRUE,Thu Nov 02 00:17:26 +0000 2017,"@XboxSupport @116042 Yes there are many bugs in this game, especially when you try and release animals",,1603
1606,116042,TRUE,Tue Oct 31 20:50:04 +0000 2017,"@99 Hi, Will you be fixing the bugs and crashes on Zoo Tycoon: Ultimate Animal Collection Xbox One Version?

Many Thanks",1603,
1608,116045,TRUE,Tue Oct 31 20:57:09 +0000 2017,"@XboxSupport I bought Dying Light from the xbox store and when I play it, it continuously freezes. I want my money back unless we can fix",1607,
1610,116046,TRUE,Tue Oct 31 20:30:57 +0000 2017,@XboxSupport do you need a active game pass in order to receive the mystery gift from the giveaway?,1609,
1612,116047,TRUE,Tue Oct 31 21:16:54 +0000 2017,J'ai un pb quelqu'un a payer des jeux avec ma cb @XboxSupport 😓 pour acheter 210e de jeux...,1611,
1614,116048,TRUE,Tue Oct 31 21:14:14 +0000 2017,"@XboxSupport On Skype I can hear people, but they can't hear me. I've tried different controllers/mic &amp; uninstalling. Please help?",1613,
1616,116049,TRUE,Tue Oct 31 14:48:37 +0000 2017,@AirAsiaSupport what happen to your system. I could not sent my refund info to e form,1615,
1618,116050,TRUE,Tue Oct 31 22:23:06 +0000 2017,@azuresupport #azhelp: why i can't use %env-variable% syntax in my function.json? Trying to deploy Function App but that syntax not working.,"16,171,619",
1624,116052,TRUE,Tue Oct 31 22:13:14 +0000 2017,"@AzureSupport Thanks for your help:) I've actually decided to use Azure Blob Storage instead, so I don't have to set up a service principal as a non-admin",1623,1625
1626,116052,TRUE,Tue Oct 31 00:41:12 +0000 2017,@azuresupport #azTechHelp Is there an easy way to transfer files from Azure File Store to Azure Data Lake?,1625,
1628,116053,TRUE,Tue Oct 31 22:13:32 +0000 2017,Thank you @AlaskaAir for listening and helping when I had an issue today. Great customer service.,"16,271,629",
1631,116054,TRUE,Tue Oct 31 21:56:54 +0000 2017,Wow--great customer service @AlaskaAir! Thank you!,1630,
1633,116055,TRUE,Tue Oct 31 21:07:32 +0000 2017,@ArgosHelpers Terrible delivery service even worse paying extra for a time slot #3hourslate,1632,
1635,116056,TRUE,Tue Oct 31 22:05:06 +0000 2017,"Hey @116057, if I recieve the wrong order and reported it to support...should I place a new order? Or what...?",1634,
1637,116058,TRUE,Tue Oct 31 21:44:10 +0000 2017,@Postmates_Help order was messed up. Got a $5 refund when I deserve my money back. Food tasted horrible.,1636,
1639,116059,TRUE,Tue Oct 31 21:47:09 +0000 2017,@Morrisons why have you discontinued your tinned ravioli in bolognese sauce. It was better than any other!! 😢,1638,
1641,116060,TRUE,Tue Oct 31 21:44:44 +0000 2017,"Just so @Morrisons know, orange donuts were a TERRIBLE idea.",1640,
1643,116061,TRUE,Tue Oct 31 22:31:05 +0000 2017,@AskTarget Thank you for responding. I look forward to working with you.,,1642
1644,116061,TRUE,Tue Oct 31 21:59:26 +0000 2017,@116062 has disgustingly mismanaged the released of the Crota Pops. You should be ashamed of your distribution and retail staff.,1642,
1646,116063,TRUE,Tue Oct 31 21:55:20 +0000 2017,How can I give this out?  Wtf @116062 https://t.co/OElDh05lPG,1645,
1648,116064,TRUE,Sat Nov 04 23:04:11 +0000 2017,"@AskTarget Looks like Marketing Team didn't think that was a good idea. What is the motto for @116062 again? Something like ""lol Fuck Our Customers""?",,1647
1649,116064,TRUE,Tue Oct 31 21:47:36 +0000 2017,@116065 @AskTarget @116062 Can you do something similar for the Crota Funko Pop? This proves that you're capable of letting us know in advance when a limited product will go up for sale. You can still redeem yourselves for that fiasco of a launch. Please don't just randomly throw it up.,1647,1650
1650,116065,TRUE,Tue Oct 31 18:20:38 +0000 2017,SNES Classic will go up for Redcard members only at Target dot com at 7 AM PT November 1st https://t.co/5O5WXcpky2 https://t.co/hnRuz3CwmX,"16,491,651",
1653,116066,TRUE,Tue Oct 31 19:14:06 +0000 2017,@GoDaddyHelp hey godday do you have a chat support?? I had an issue while im tryin to sync merchandise from printfull to my woocommerce ..,1652,
1655,116067,TRUE,Tue Oct 31 23:08:18 +0000 2017,@GoDaddyHelp Thank you!,1657,1654
1656,116067,TRUE,Tue Oct 31 18:49:10 +0000 2017,@GoDaddyHelp Shit wrong one https://t.co/Fdvwd8vT22,"16,541,658",1659
1660,116067,TRUE,Tue Oct 31 14:14:28 +0000 2017,@GoDaddyHelp https://t.co/qbjuBeYovF,1659,1661
1662,116067,TRUE,Mon Oct 30 16:19:39 +0000 2017,@116068 I'd appreciate it if you wouldn't sell my personal info to other companies. You had no right and i'll be reporting you to the BBB,1661,
1664,116070,TRUE,Wed Nov 22 22:30:45 +0000 2017,"@GoDaddyHelp @116069 Lies, i set mine to off myself, it was no error or mistake.",,1663
1665,116069,TRUE,Tue Oct 31 17:09:56 +0000 2017,@116068 I specifically turned off auto renew. Why the hell did you feel the need to change it? This is shady as hell. https://t.co/HPICov83MV,"16,631,666",
1668,116071,TRUE,Tue Oct 31 21:59:21 +0000 2017,@116072 really knows how to celebrate Halloween. I have basically no internet 😠 #centurylinksucks,1667,
1670,116071,TRUE,Tue Oct 31 21:55:02 +0000 2017,I'm trying to run a speed test but all it says is Network Communication Error after briefly showing 0.02 Mbps #centurylink #centurylinksucks,1669,
1672,116073,TRUE,Tue Oct 31 22:02:49 +0000 2017,@CenturyLinkHelp Change your hold music from being a 2 min loop for the love of god.,1674,1671
1674,116073,TRUE,Tue Oct 31 22:03:29 +0000 2017,@CenturyLinkHelp And give your call center people a raise for having to deal w/the nonsense created by your robot system that randomly cancels installations.,,1672
1673,116073,TRUE,Tue Oct 31 21:56:23 +0000 2017,".@116072 I heard you guys were bad; after an install no-show &amp; 25+ min of being on hold, I'm thinking the rumors were true.",1671,
1676,116074,TRUE,Tue Oct 31 21:51:34 +0000 2017,@116072 You are the worst! I have to wait three days to get my internet fixed...,1675,
1678,116075,TRUE,Tue Oct 31 22:08:37 +0000 2017,Aye @116076 why y’all don’t deliver to Xavier University of Louisiana??? What’s beef??,1677,
1680,116077,TRUE,Wed Nov 01 00:24:03 +0000 2017,@AskPapaJohns I sure can!,1682,1679
1681,116077,TRUE,Tue Oct 31 22:02:41 +0000 2017,I get that it’s Halloween but this dude at the Canonsburg @116076 is flipping out. Literally screaming. He said he’s the general manager😳,1679,
1684,116078,TRUE,Tue Oct 31 21:38:43 +0000 2017,@116076 ordered pizza for a 515 delivery.  Still waiting on it.  Having a halloween party.,1683,
1686,116079,TRUE,Tue Oct 31 22:15:05 +0000 2017,"Hey @81 you just gained a customer @115817 lost my package I paid for overnight first am delivery, they ""lost"" it hope you can do better","16,851,687",
1689,116080,TRUE,Tue Oct 31 22:20:09 +0000 2017,"@UPSHelp Nope, I’ve got my package thanks",,1688
1690,116080,TRUE,Tue Oct 31 22:01:20 +0000 2017,Saved my fucking time by just checking my mailbox because sure enough I got the UPS letter saying my package was in oh my gOD,1688,1691
1691,116080,TRUE,Tue Oct 31 22:00:46 +0000 2017,"I legitimately spent an hour trying to deal with USPS cause I had 1 question and they just hung up on me or wasn’t any help, I could have",1690,
1693,116081,TRUE,Tue Oct 31 22:54:54 +0000 2017,@AmazonHelp but I can’t find the options to cancel or re-order?,1696,1692
1694,116081,TRUE,Tue Oct 31 22:54:29 +0000 2017,@AmazonHelp Thanks for quick response. Pic attached. https://t.co/yNhYE638YS,,1692
1695,116081,TRUE,Tue Oct 31 22:40:01 +0000 2017,@115821 my order hasn’t arrived (it was due 14th October). Can you help?,1692,
1698,116082,TRUE,Tue Oct 31 22:47:50 +0000 2017,@AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?,1700,1697
1701,116082,TRUE,Tue Oct 31 22:58:06 +0000 2017,@AmazonHelp You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?,1704,1700
1702,116082,TRUE,Tue Oct 31 23:00:14 +0000 2017,@AmazonHelp They sent me the email I sent you guys that said I wasn't gonna be charged. He must have been able to look up my account a different way.,,1700
1703,116082,TRUE,Tue Oct 31 22:59:37 +0000 2017,@AmazonHelp I tried my phone number but I didnt have a mobile account. I went through this for 2 hours on the phone with someone.,,1700
1699,116082,TRUE,Tue Oct 31 22:34:38 +0000 2017,@AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA,1697,
1706,116083,TRUE,Tue Oct 31 22:33:08 +0000 2017,"@AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months.",1705,1707
1708,116083,TRUE,Tue Oct 31 19:08:41 +0000 2017,"@115821 being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠",1707,
1710,116084,TRUE,Tue Oct 31 22:33:35 +0000 2017,@AmazonHelp where can I chat with a support member for a false charge,1709,
1712,116085,TRUE,Tue Oct 31 22:46:48 +0000 2017,"@AmazonHelp So essentially still two separate accounts, just sharing payment info? I don't want my family to see my Christmas shopping list 😂",,1711
1713,116085,TRUE,Tue Oct 31 21:21:34 +0000 2017,@AmazonHelp if I add another adult to my Amazon household (with their own account) can they see my wishlists/photos/order history?,1711,
1715,116086,TRUE,Tue Oct 31 21:14:40 +0000 2017,Seriously @115821? I order 6 identical washing up bowls and they are all being dispatched as separate orders? My phone is buzzing non-stop!,1714,
1717,116087,TRUE,Tue Oct 31 22:40:54 +0000 2017,"@AmazonHelp My package just got here. All good, thank you!",1719,1716
1718,116087,TRUE,Tue Oct 31 22:33:25 +0000 2017,"I ordered some parts of my costume late, but my amazon has a map of the driver and they're like, 6 houses away.",1716,
1721,116088,TRUE,Tue Oct 31 22:37:35 +0000 2017,@AmazonHelp Never got the beta and now I’m being told I won’t get ANY of the other stuff. Including Last Jedi content and or bonus classes. Anything! :(,1723,1720
1724,116088,TRUE,Tue Oct 31 22:48:50 +0000 2017,@AmazonHelp Deluxe edition on September 16th. It definitely had the pre orders on the profile because that’s why I ordered. Also why I paid for Prime..,1725,1723
1726,116088,TRUE,Tue Oct 31 23:05:46 +0000 2017,@AmazonHelp Star Wars Battlefront 2 Elite Trooper Deluxe Edition Playstation 4 https://t.co/6K7WdDcY2P preorder info is in description. Thanks for help,1727,1725
1728,116088,TRUE,Tue Oct 31 23:32:11 +0000 2017,@AmazonHelp But your website is offering pre order content.... so it’s just a lie?,1731,1727
1731,116088,TRUE,Tue Oct 31 23:33:22 +0000 2017,@AmazonHelp It’s literally in the description of the item... “Players who pre-order Star Wars Battlefront...”,1732,1728
1732,116088,TRUE,Tue Oct 31 23:35:57 +0000 2017,@AmazonHelp @116089 is this real? They’re offering preorder bonuses but don’t actually give them out?,,1731
1729,116088,TRUE,Tue Oct 31 23:54:43 +0000 2017,@AmazonHelp So to get this straight. I get nothing at all for preordering?,,1727
1730,116088,TRUE,Wed Nov 01 01:41:28 +0000 2017,@AmazonHelp I’ve cancelled my order and gone to Best Buy. Thank you.,,1727
1722,116088,TRUE,Tue Oct 31 22:16:51 +0000 2017,"@116090 Saying I preordered to early, terrible customer service. Won’t renew prime if this isn’t fixed.",1720,1733
1733,116088,TRUE,Tue Oct 31 22:16:03 +0000 2017,@116090 I signed up for Prime so I could preorder Battlefront II and get all the bonuses and now cust service is saying I won’t get bonus,1722,
1735,116091,TRUE,Tue Oct 31 22:41:11 +0000 2017,"@AmazonHelp Fulfilled by Amazon. It’s quite disturbing you’re selling counterfeit items, and can’t be trusted.",1737,1734
1738,116091,TRUE,Tue Oct 31 22:47:44 +0000 2017,@AmazonHelp Already have and the assistance I received was absolutely useless and rude.,,1737
1736,116091,TRUE,Tue Oct 31 22:21:42 +0000 2017,Two fake items in one day. Time to cancel my Amazon Prime membership. @AmazonHelp,1734,
1740,116092,TRUE,Sat Nov 04 00:53:12 +0000 2017,@AmazonHelp I have. No luck.,1742,1739
1741,116092,TRUE,Tue Oct 31 22:20:43 +0000 2017,@115821 please spend time &amp; money to fix your app. Constant issues with it.,1739,
1744,116093,TRUE,Tue Oct 31 22:50:15 +0000 2017,@AmazonHelp It’s not allowing me to update it to register my new amazon account. I read I’d have to do so manually. Thx 4 response.,1746,1743
1745,116093,TRUE,Tue Oct 31 22:30:23 +0000 2017,My Kindle not working properly is breaking my heart! 😩💔,1743,
1748,116094,TRUE,Tue Oct 31 22:07:19 +0000 2017,@AmazonHelp that is not my apartment!!!!!!! This is the sending time!!!! Where is my package!!!!!!!!!! https://t.co/EIY6DZUCDC,"17,471,749",
1751,116095,TRUE,Tue Oct 31 22:45:50 +0000 2017,@AmazonHelp Yep. I’m going to take it to the MegaAlexa at Whole Foods.,,1750
1752,116095,TRUE,Tue Oct 31 22:06:28 +0000 2017,@116096 Truly. This is the strangest vampire book I’ve ever received. 😜 cc @43760 @AmazonHelp #misship https://t.co/Zad7Az14Zg,1750,1753
1753,116096,TRUE,Sun Oct 29 18:00:47 +0000 2017,"This is the Japanese vampire book I blurbed. Different, touching, and perfectly constructed. https://t.co/lZAfyKtMpe",1752,
1755,116097,TRUE,Tue Oct 31 22:36:21 +0000 2017,"Why does my I️ not work ?! 
@115858 please fix this!!!",1754,
1757,116098,TRUE,Tue Oct 31 22:28:03 +0000 2017,@AppleSupport I️ just updated it and it’s still coming up https://t.co/22RZsQyTbh,1756,1758
1759,116098,TRUE,Tue Oct 31 18:17:27 +0000 2017,Why is “I️” keep changing to this and how do I️ stop it🤦🏽‍♀️ @115858 @AppleSupport #anybody https://t.co/urzAfSZL5z,1758,
1761,116099,TRUE,Tue Oct 31 22:33:01 +0000 2017,iOS 11 is killing my battery @115858. Fix it.,1760,
1763,116100,TRUE,Tue Oct 31 22:37:31 +0000 2017,"@AppleSupport Thanks, thing is I still have like 81 cents in credit and won't let me do that until I have zero credit",1765,1762
1766,116100,TRUE,Tue Oct 31 22:52:35 +0000 2017,"@AppleSupport Awesome, thanks",,1765
1764,116100,TRUE,Tue Oct 31 22:29:29 +0000 2017,"@AppleSupport Hello, I need some help regarding the region change on my Apple ID",1762,
1768,116101,TRUE,Tue Oct 31 22:16:22 +0000 2017,"@AppleSupport it has, but not for some time now. i’ve tried with two different apple ids but it’s still not showing up on my phone",1767,1769
1770,116101,TRUE,Tue Oct 31 22:07:33 +0000 2017,@AppleSupport why is my home sharing not working and how do i fix it,1769,
1772,116102,TRUE,Tue Oct 31 22:39:21 +0000 2017,"@AppleSupport iPhone 6, yes ios11. Checked for updates, none available. I’ve swiped up to close the app several times and I’ve restarted it 2x",1774,1771
1775,116103,TRUE,Tue Oct 31 23:04:13 +0000 2017,@AppleSupport @116102 Battery life just got worst.,1777,1774
1776,116102,TRUE,Fri Nov 03 23:11:41 +0000 2017,@AppleSupport Sent twice. Don’t know if the first one went through but no reply either way.,,1774
1773,116102,TRUE,Tue Oct 31 22:23:40 +0000 2017,"@AppleSupport I just get a white screen and nothing loads. After a short time, it just closes/crashes. Thanks for the reply.",1771,1778
1779,116102,TRUE,Tue Oct 31 22:04:38 +0000 2017,@115858 my PHONE app doesn’t work. Thank you for updating my #iPhone to an #ipod,1778,
1781,116104,TRUE,Tue Oct 31 22:27:15 +0000 2017,@AppleSupport why can’t I change ringer volume with the buttons? Whose dumb idea was it to change that and how do they still have a job?,1780,
1783,116105,TRUE,Tue Oct 31 22:27:45 +0000 2017,@115858 if my words even mean a thing to you; I am an iPhone 7 owner and have updated to your latest software and now am having the most dropped calls in history and glitch’s such as apps randomly opening and more ... #iHelp,1782,
1785,116106,TRUE,Tue Oct 31 22:27:34 +0000 2017,@AppleSupport epıl bana yardımcı olur musun telefon internet konusunda çok yakıyo napcaz ?,1784,
1787,116107,TRUE,Tue Oct 31 22:10:27 +0000 2017,@AppleSupport Worked 👌🏽,1786,1788
1789,116107,TRUE,Tue Oct 31 21:32:24 +0000 2017,@AppleSupport No I had 11.0.3 but now it says 11.1 update so ima go ahead and do that,1788,1790
1791,116107,TRUE,Tue Oct 31 21:25:20 +0000 2017,why won’t my apps fuccin download or update @AppleSupport,1790,
1793,116108,TRUE,Tue Oct 31 23:46:02 +0000 2017,@Uber_Support I did. No response.,1795,1792
1794,116108,TRUE,Tue Oct 31 22:18:04 +0000 2017,@115873 wtf is this.. every time I try to use the app it gives me this crap https://t.co/sp7kMe0ogA,1792,
1797,116109,TRUE,Tue Oct 31 22:14:08 +0000 2017,@115877 your app and website still don’t work,1796,
1799,116110,TRUE,Tue Oct 31 22:44:06 +0000 2017,@Uber_Support Thanks! I appreciate it. Not sure what happened.,,1798
1800,116110,TRUE,Tue Oct 31 22:07:08 +0000 2017,@115873 hi just for a ride and it seemed to think I wanted to go to my original location. I canceled trip but want to see about being credited,1798,
1802,116111,TRUE,Tue Oct 31 22:38:15 +0000 2017,"@Uber_Support I already dm y'all about 30 mins ago, check it out it is long and detailed.",1804,1801
1805,116111,TRUE,Tue Oct 31 23:23:54 +0000 2017,@Uber_Support  https://t.co/Fc42zHkmDA,,1804
1803,116111,TRUE,Tue Oct 31 22:19:10 +0000 2017,Bruh can someone at @115873 @Uber_Support get back to me on my Dms 😒😒😒😒,1801,
1807,116112,TRUE,Tue Oct 31 22:13:49 +0000 2017,.@Uber_Support My driver broke down. Any tips on getting a refund?,1806,
1809,116113,TRUE,Tue Oct 31 22:01:31 +0000 2017,@Uber_Support i do not see we're the trid if is listed on the app.. i sent in a few message,1808,1810
1812,116113,TRUE,Tue Oct 31 21:50:15 +0000 2017,@115873 worst most unprofessional driver ever !! asked for extra fee when he showed up ! yelling at me cause uber don't pay for his 30k car??? https://t.co/i5qOULRSnc,1810,
1814,116114,TRUE,Tue Oct 31 21:08:13 +0000 2017,@Tesco are complaints taken seriously? Do you take customer complaints seriously or just pay it lip service???,1813,
1816,116115,TRUE,Tue Oct 31 21:26:38 +0000 2017,@116116 @Tesco  https://t.co/OOFePDl9eC,"18,151,817",1818
1818,116116,TRUE,Tue Oct 31 21:21:32 +0000 2017,@116115 @Tesco 😂😂🙄,1816,1819
1819,116115,TRUE,Tue Oct 31 21:14:03 +0000 2017,Ay @Tesco what’s your policy on bottles of lemonade? 6 bottle max is a bit of a joke am thirsty,"18,181,820",
1822,116117,TRUE,Wed Nov 01 14:42:32 +0000 2017,"@Tesco Honestly, I don’t care that much. You should just know that all 6 sausages ended up in the bin",1824,1821
1823,116117,TRUE,Tue Oct 31 21:10:48 +0000 2017,"@Tesco thought you’d like to know: these sausages I purchased from you taste awful. Ruined my sausage and mash dinner, I just had mash! https://t.co/xBRP0FxHks","182,118,251,826",
1828,116118,TRUE,Tue Oct 31 22:44:06 +0000 2017,@Tesco You've lost me as a customer,1830,1827
1829,116118,TRUE,Tue Oct 31 12:43:02 +0000 2017,"@Tesco I am a regular customer and spend at least £50 a week with you, so pretty poor apology. Feel like shopping somewhere else","18,271,831",1832
1833,116118,TRUE,Tue Oct 31 10:03:47 +0000 2017,@Tesco id tell Paul to wash his mouth out with soap. cheers,"18,341,832",1835
1835,116118,TRUE,Tue Oct 31 10:02:46 +0000 2017,hi @Tesco an answerphone message from your delivery driver ended with him saying 'fuck you' (he obviously thought he'd put the phone down),"18,361,833",
1838,116119,TRUE,Tue Oct 31 22:11:11 +0000 2017,@Delta I'm On Flight DL4047 to CLE. There is a man in 3A who is moaning in pain and sweating. He's not well.,1837,
1840,116120,TRUE,Tue Oct 31 22:13:14 +0000 2017,Dear cute flight attendant @delta. I’m board...just sayin’,1839,
1842,116121,TRUE,Tue Oct 31 22:35:15 +0000 2017,@Delta Yes. And isn’t diverted?!,1841,1843
1844,116121,TRUE,Tue Oct 31 21:44:59 +0000 2017,@Delta hi. Any news why DL1262 diverted to AUS and DL1738 to SMF? Thanks,"184,518,431,846",
1848,116122,TRUE,Tue Oct 31 21:44:12 +0000 2017,@Delta I sent you guys a DM about a story! Thanks in advance for any help you can provide. 🎃,1847,
1850,116123,TRUE,Tue Oct 31 22:57:46 +0000 2017,@Delta Bummer! I promised them some info and in my hurry to get to my next flight forgot to leave my business card 😩,1852,1849
1851,116123,TRUE,Tue Oct 31 21:44:18 +0000 2017,"@Delta I was on flight 2222 LAX to ATL at 645am I'm trying to forward a message to one of the FAs, are you able to assist?",1849,
1854,116124,TRUE,Tue Oct 31 21:52:53 +0000 2017,"@Delta I love the sky lounge access. Thank you. Imagine if they had a ""dark or more dim room"" to relax. That's next level!!",1853,
1855,116121,TRUE,Tue Oct 31 22:33:53 +0000 2017,@Delta but it now looks like a mistake in @116125 and isn’t DL‘s fault,,1846
1857,77483,TRUE,Wed Nov 01 02:03:22 +0000 2017,@Delta Flights are what they are already. Just frustrated. I got this Amex but no real perks. Wondering when the perks actually happen.,1859,1856
1860,77483,TRUE,Wed Nov 01 02:09:00 +0000 2017,@Delta Can I get the 35$ refunded for the seat cost I never got?,1861,1859
1858,77483,TRUE,Tue Oct 31 21:46:37 +0000 2017,@Delta just don’t know what I gotta do to not be treated like crap. Apparently spending thousands on your Amex isn’t cutting it.,1856,
1863,116126,TRUE,Tue Oct 31 21:42:21 +0000 2017,@Delta booked a code share Korean Air flight on https://t.co/xFTVohudJC; where can I find my confirmation # or ticket # for the KE portion?,1862,
1865,116127,TRUE,Fri Dec 01 06:52:04 +0000 2017,@Uber_Support pls check dm,,1864
1866,116127,TRUE,Fri Dec 01 06:44:23 +0000 2017,@Uber_Support I have submitted complain against over charging but still not response from uber support!!!!,1864,
1868,116128,TRUE,Tue Oct 31 22:43:40 +0000 2017,@SpotifyCares I tried it on web browser and it worked! 😊,1870,1867
1870,116128,TRUE,Tue Oct 31 22:45:10 +0000 2017,"@SpotifyCares Desktop app still not working, but I got to see the cool thing (Easter egg) so I’m ecstatic! 😊😊",1871,1868
1872,116128,TRUE,Tue Oct 31 22:48:33 +0000 2017,@SpotifyCares 1.0.65.320.gac7a8e02,1873,1871
1869,116128,TRUE,Tue Oct 31 22:33:55 +0000 2017,"@SpotifyCares using a MacBook Pro with OS X El Capitan and the latest Spotify update, and an iPhone 6S with the latest software/Spotify updates!",1867,1874
1875,116128,TRUE,Tue Oct 31 22:24:54 +0000 2017,Why are my devices not doing the cool thing when I play the #StrangerThings albums on @115888? 😭,1874,
1877,116129,TRUE,Tue Oct 31 23:08:08 +0000 2017,"@SpotifyCares Made In Germany, Du Bist Gut, Cover Me and 20 Jahre (this one mostly). Because these are missing, a few compilations have greyed out tracks","18,791,880",1876
1878,116129,TRUE,Tue Oct 31 21:54:36 +0000 2017,"@116130 why are Nena's releases between 2002 and 2012 all missing, yet everything else from 1982 - 2017 is there? #sadness #emptyplaylist",1876,
1882,116131,TRUE,Tue Oct 31 16:54:11 +0000 2017,"@British_Airways cancels #BA228  D. C. - LHR on 3 Nov, but refuses to give a free upgrade for inconvenience caused. Sad. #LuxuryTravel","18,811,883",
1885,116132,TRUE,Tue Oct 31 16:49:44 +0000 2017,"Find this terrifying. Hard to use self check out kiosks, grateful @British_Airways &amp; @116133 let me go human recently. https://t.co/q4QBp7fvk2","188,418,861,887",
1889,116134,TRUE,Tue Oct 31 16:06:12 +0000 2017,"@British_Airways She's been trying to do that, that's the point! You should be contacting her as she can't get through to you via phone or email",1888,1890
1891,116134,TRUE,Mon Oct 30 22:04:55 +0000 2017,@British_Airways Can you please contact __email__ and can give you further details please,"18,921,890",1893
1894,116134,TRUE,Mon Oct 30 18:52:51 +0000 2017,@British_Airways call centre has the  worst customer serivce ever. keep you on hold for endless hours without an apology. Mum is not happy!,1893,
1896,116135,TRUE,Tue Oct 31 22:25:19 +0000 2017,Obvious PSA: @116136 is evil. Thanks for tuning in!,1895,
1898,116137,TRUE,Wed Nov 01 00:16:22 +0000 2017,@comcastcares Neither SD or HD for NBC or ABC can be seen. An error message says 03059. Rebooting didn’t help.,1900,1897
1899,116137,TRUE,Tue Oct 31 22:26:49 +0000 2017,Is this a trick? No NBC WPTV or ABC WPBF in PSL @115900 this afternoon! Why these 2 channels?,1897,
1902,116138,TRUE,Tue Oct 31 22:15:24 +0000 2017,@116136 like lucky i’m home but what the fuck,1901,1903
1903,116138,TRUE,Tue Oct 31 22:15:06 +0000 2017,"love that @116136 sent people to bury the new cable line....on halloween.....in the middle of trick or treat times, with no notification",1902,
1905,116139,TRUE,Tue Oct 31 22:06:26 +0000 2017,"@ComcastCares
 I just opened an account with xfinity and needed the modem. Will it be shipped to my house or do I have to pick it up?",1904,
1907,116140,TRUE,Tue Oct 31 22:30:00 +0000 2017,"@comcastcares I've called 5 times, no resolution, bill for a house i don't live in still remains, and you all give me the run around to cancel my account","19,061,908",1909
1910,116140,TRUE,Thu Oct 26 22:51:59 +0000 2017,@115900 It's interesting how with every natural disaster you try to find a way to screw over those who are already the worst off,1909,1911
1911,116140,TRUE,Thu Oct 26 22:46:31 +0000 2017,"@115900 My house was destroyed by Hurricane Irma, I've called you THREE times to place temporary hold, and you STILL send me a bill",1910,
1913,116141,TRUE,Tue Oct 31 22:24:13 +0000 2017,@comcastcares PAY ATTENTION TO ME,"19,121,914",1915
1915,116141,TRUE,Tue Oct 31 22:18:11 +0000 2017,@comcastcares what's going on man where's my internet,1913,
1917,116142,TRUE,Tue Oct 31 22:09:48 +0000 2017,@AmericanAir's wifi makes Amtrak's wifi look pro. At least theirs is free.  @5804 has decent wifi @ reasonable prices. Why not AA?,1916,
1919,116143,TRUE,Tue Oct 31 22:22:19 +0000 2017,"Wonderful club! @americanair (@ American Airlines Admirals Club in San Francisco, CA) https://t.co/GWFwuGVgNA",1918,
